,track,artist,genre,user_id,label,date
6321,Obstruct Beauty,Same Old Shiver,rock,22,0,2018-03-15 13:57:29
6330,Sanddollars,Why?,rock,22,2,2019-10-01 08:27:39
6364,TVC15,David Bowie,rock,22,3,2020-05-09 02:49:18
6368,White Moth,Xavier Rudd,rock,22,2,2021-02-17 23:47:23
6385,Desert God,Sleepy Sun,rock,22,3,2019-06-29 23:02:56
6387,Valium Skies,The Verve,rock,22,2,2018-01-02 02:56:21
6391,Manan lapset,Ajattara,black metal,22,1,2019-12-11 02:50:40
6406,Break Up Girls!,The Raveonettes,rock,22,3,2018-11-30 05:08:36
6411,JuiceBox,Jecks,rock,22,3,2021-06-22 11:29:00
6412,Always In Disguise,Peter Himmelman,rock,22,2,2019-03-16 18:24:32
6422,Jackie O,Groop Dogdrill,rock,22,1,2021-11-26 09:14:37
6434,Get Ready,Al Kooper,rock,22,3,2021-06-12 03:26:54
6454,Every River,Runrig,rock,22,3,2018-02-04 10:12:21
6472,Raucher,Rainald Grebe & die Kapelle der Versöhnung,rock,22,2,2018-09-02 06:07:32
6476,Hard Fucking,Tenacious D,rock,22,3,2018-06-08 02:12:01
6491,What If,Coldplay,rock,22,2,2018-08-31 05:42:21
6502,Fall on Me,R.E.M.,rock,22,2,2020-10-25 13:26:57
6518,You've Got A Friend,The Housemartins,rock,22,3,2019-04-23 23:55:50
6562,Hypnotixed,Ryan Adams,rock,22,2,2022-01-10 09:36:35
6633,Wonderful Wino,Jeff Simmons,rock,22,0,2020-03-04 02:50:54
6643,The Great Divide,Neil Young,rock,22,0,2021-05-31 14:43:55
6658,The Winter Nightsky,Sorcier Des Glaces,black metal,22,0,2020-01-01 14:56:44
6661,"""Heroes"" [Single Version]",David Bowie,rock,22,3,2019-01-31 17:09:51
6670,Do You Read Me,Ghinzu,rock,22,3,2018-05-25 17:08:51
6692,Beheaded (1999),The Offspring,rock,22,2,2020-09-27 03:32:45
6699,Thanks to You,Boz Scaggs,rock,22,0,2018-03-03 06:51:10
6708,4 + 20,"Crosby, Stills & Nash",rock,22,2,2018-11-08 08:31:10
6716,Rock Bath,Skerror,rock,22,2,2021-09-23 08:02:36
6723,Sale nain,Suprem MRAP,black metal,22,1,2019-08-16 09:00:21
6740,Angstzustand,Fäulnis,black metal,22,1,2021-07-08 01:05:22
6762,Find the River,R.E.M.,rock,22,2,2020-09-12 08:28:54
6809,Emotionless,Good Charlotte,rock,22,0,2019-06-30 12:50:18
6817,Let It Go,Donavon Frankenreiter,rock,22,0,2020-10-12 08:12:35
6827,Kuesse Mich (Sommermeyer),JS (Joerg Sommermeyer),rock,22,3,2020-11-24 22:40:54
6842,Soelen Gaaer Bag Aase Need,Ulver,black metal,22,1,2021-12-02 13:59:54
6858,Nothing Worse,The Society of Invisibles,rock,22,1,2019-10-22 04:32:38
6860,Dear Bobbie,Yellowcard,rock,22,3,2020-12-25 02:55:54
6864,Borracho,Mark Lanegan,rock,22,3,2020-05-30 11:08:34
6874,Chant of the Ever Circling Skeletal Family,David Bowie,rock,22,2,2020-07-16 14:14:49
6888,Sy Borg,Frank Zappa,rock,22,0,2018-09-27 23:31:01
6929,Nazi Halo,Jack Off Jill,rock,22,1,2020-06-28 04:49:08
6930,Angels Take a Soul,Fuel,rock,22,3,2021-01-19 22:23:41
6963,Lost Myself In Search Of You,Matt Nathanson,rock,22,2,2019-07-10 05:35:14
6973,Forget Her,Jeff Buckley,rock,22,0,2019-07-21 18:16:22
6974,Friends,Faster Pussycat,rock,22,1,2020-05-24 06:15:36
6998,I.O.U.,The Replacements,rock,22,0,2019-08-06 14:40:27
7008,Fear of Dying,Jack Off Jill,rock,22,1,2018-03-11 22:09:18
7040,Not for Nothing,Dub Trio,rock,22,3,2018-06-02 14:15:12
7046,Everybody Knows This Is Nowhere (LP Version),Neil Young,rock,22,0,2018-12-17 14:48:18
7049,Where the Wild Roses Grow (Album Version),Kylie Minogue,rock,22,0,2018-10-23 04:32:57
7052,Hey Hey Sounds,Vinyl Stickons,rock,22,3,2021-11-24 02:12:16
7053,Virginia Moon,Foo Fighters,rock,22,2,2021-07-29 03:49:58
7065,Intro,Dave Matthews Band,rock,22,2,2018-02-02 21:54:14
7067,1985,Manic Street Preachers,rock,22,3,2020-06-24 14:42:24
7086,Here I Am (End Title),Bryan Adams,rock,22,2,2019-06-30 20:40:50
7091,Thirty Summers,Cowboy Junkies,rock,22,2,2020-08-07 08:09:25
7104,Greed,Yoav,rock,22,3,2020-05-04 15:25:12
7130,Carry On,Saliva,rock,22,2,2018-06-03 22:48:42
7152,I'm A Cloud,Boy Hits Car,rock,22,1,2018-06-03 22:47:54
7154,Little Black Backpack,Stroke 9,rock,22,3,2021-04-12 17:05:05
7169,Finishing Touches,Warren Zevon,rock,22,0,2021-07-10 22:00:38
7194,Elizabeth,Team Sleep,rock,22,2,2018-08-17 16:27:12
7198,Better High,Hanoi Rocks,rock,22,1,2020-05-20 06:41:06
7207,Hysteria (instrumental),Muse,rock,22,3,2021-09-22 10:06:00
7241,Poor Mouth,16 Horsepower,rock,22,0,2020-11-15 01:58:25
7247,Obeyer's of their own Death,Xasthur,black metal,22,1,2018-08-26 23:20:43
7259,Union Man,Neil Young,rock,22,3,2021-09-09 00:54:47
7261,When Hell Freezes Over,Child's Play,rock,22,1,2019-02-05 18:41:13
7264,Вище неба,Океан Ельзи,rock,22,3,2019-12-16 02:54:14
7272,Blue Spanish Sky,Chris Isaak,rock,22,2,2019-03-22 15:37:30
7291,Snake Charmer,Rage Against the Machine,rock,22,1,2020-04-30 00:27:53
7303,Bad on Love,Every Mother's Nightmare,rock,22,1,2019-10-06 09:19:02
7321,Yesterdays,Switchfoot,rock,22,0,2020-02-28 23:21:29
7339,Hotline Operator,The Constantines,rock,22,0,2018-03-02 04:32:23
7370,cut and slit,The Society of Invisibles,rock,22,1,2021-02-07 10:23:35
7411,Paperface (Kitchen Tapes),Weezer,rock,22,3,2018-12-20 22:57:33
7421,Amazing,Blue October,rock,22,2,2020-09-28 14:35:50
7430,Lost In The Light,The Heavenly States,rock,22,3,2018-12-01 05:27:49
7453,Quitter,Toadies,rock,22,3,2021-07-24 05:58:04
7467,We Belong Together,Rickie Lee Jones,rock,22,2,2020-02-27 20:47:38
7468,Heaven Nor Hell,Volbeat,rock,22,3,2021-07-20 06:40:44
7476,Ruin Your Life,Abandoned Pools,rock,22,1,2019-11-23 07:09:21
7488,Losing My Religion (Live At Oosterpoort),Anouk,rock,22,2,2019-09-06 04:20:14
7491,Euphoria,Circuit Chase,rock,22,3,2020-12-16 17:48:55
7492,"If Assholes Could Fly, This Place Would Be an Airport",Swallowing Shit,black metal,22,1,2019-05-25 21:53:38
5,Наваждение,Гражданская оборона,rock,22,1,2018-02-25 04:47:02
11,Fraß der Flammen: I Póli,Bann,black metal,22,3,2021-11-17 08:42:38
15,One Down,Ben Folds,rock,22,3,2021-11-15 21:04:36
58,Savory,Jawbox,rock,22,2,2018-07-20 19:02:15
72,Low Down,The Rolling Stones,rock,22,1,2021-05-07 03:10:21
87,Raised Ranch Revolution,Wheat,rock,22,0,2020-04-04 11:10:05
108,Down,The Society of Invisibles,rock,22,0,2020-05-15 18:48:50
145,Electric Funeral (Instrumental),Black Sabbath,rock,22,0,2018-12-10 10:15:26
147,I Think I'll Disappear Now,Crash Test Dummies,rock,22,2,2018-09-25 21:30:21
152,Jesus Was a Cross Maker,Warren Zevon,rock,22,0,2020-09-04 04:28:11
177,Red Right Hand,Nick Cave & The Bad Seeds,rock,22,0,2020-02-17 03:28:26
218,Watching You,The Society of Invisibles,rock,22,1,2021-08-21 18:28:13
231,"Dance, Dance, Christa Paffgen",Anberlin,rock,22,3,2018-08-08 04:40:11
271,Every Last Drop,Nachtmystium,black metal,22,0,2021-03-13 12:31:53
293,Everything's Not Lost,Coldplay,rock,22,2,2018-04-10 11:54:54
297,Wo es beginnt,Madsen,rock,22,3,2019-02-15 14:41:06
317,Small Axe (LP Version),Trey Anastasio,rock,22,2,2020-12-12 06:13:18
318,N17,The Saw Doctors,rock,22,3,2020-03-06 17:51:22
326,Madeline,Tickle Me Pink,rock,22,2,2019-02-08 01:13:55
337,The Voyage,Crash Test Dummies,rock,22,2,2019-04-13 11:40:13
350,Wayfarer Youth,Alexisonfire,rock,22,3,2021-09-08 07:00:34
356,Everything Has Its Point,Rival Schools,rock,22,2,2018-09-05 17:41:38
360,Temptation Waits,Garbage,rock,22,3,2018-05-22 20:56:21
361,Detroit Medley,Bruce Springsteen & The E Street Band,rock,22,3,2019-07-29 13:07:39
365,You Are in Control,Scott Underwood,rock,22,2,2021-11-29 19:58:01
383,We're Not Gonna Take It,Bif Naked,rock,22,3,2020-09-17 19:17:01
388,What If I Do,Foo Fighters,rock,22,2,2021-12-18 22:07:33
407,The Shadow Proves the Sunshine,Switchfoot,rock,22,2,2019-04-24 07:54:53
459,Spoon,Dave Matthews Band,rock,22,2,2020-01-21 17:46:54
461,This Time (Album Version),Bryan Adams,rock,22,3,2020-11-12 02:39:16
466,The Hounds Of Winter,Sting,rock,22,2,2018-05-08 12:43:03
467,Berlin,Black Rebel Motorcycle Club,rock,22,3,2020-04-29 01:56:20
500,Give A Little,L.A. Guns,rock,22,1,2019-04-03 17:47:55
503,LOL,Point of Existence,black metal,22,3,2018-07-29 17:56:53
516,Ammunition,Morrissey,rock,22,0,2021-06-09 23:34:08
522,Long Forgotten,Dead Poetic,rock,22,1,2020-09-29 09:34:08
529,The Devil's Been Busy,Traveling Wilburys,rock,22,0,2020-02-08 14:14:45
555,Wooly Bully,Canned Heat,rock,22,3,2019-06-19 04:26:07
561,Snowcow,Mike Keneally,rock,22,0,2019-06-27 20:25:46
589,Highway Forever,The Presidents of the United States of America,rock,22,0,2019-05-18 09:01:54
591,I'm on E,Blondie,rock,22,0,2019-11-28 23:25:19
592,On Top,MAE,rock,22,3,2019-03-21 03:53:05
610,Cinco De Mayo,Liz Phair,rock,22,3,2019-07-22 19:45:57
625,Sleeping Where I Want,Veruca Salt,rock,22,2,2018-09-17 05:26:53
628,Bedroom Floor,Racoon,rock,22,0,2020-02-01 21:17:37
650,Aphelion: Light Evanescence: Into Extinction,...and Oceans,black metal,22,3,2021-11-15 22:37:05
661,Hell on My Heels,Bulletboys,rock,22,1,2019-09-18 07:26:26
697,45,Elvis Costello,rock,22,3,2020-09-04 20:27:14
698,As The Sun Comes Up,Nick Giles,rock,22,2,2018-12-22 01:40:11
709,Dead Ringer For Love,Meat Loaf (With Cher),rock,22,2,2019-06-17 06:15:11
720,Hotel Paper,Michelle Branch,rock,22,2,2018-05-21 10:42:34
725,Birds,Neil Young,rock,22,0,2018-06-24 08:55:39
758,How Do You Sleep?,Orianthi,rock,22,3,2020-09-03 06:14:51
759,bam,Attwenger,rock,22,2,2018-08-11 20:40:28
768,X&Y,Coldplay,rock,22,2,2018-09-08 16:54:26
769,I Believe,Chris Isaak,rock,22,2,2021-05-30 08:25:34
778,I Could Die for You,Red Hot Chili Peppers,rock,22,2,2021-03-07 06:32:25
779,Bella,Santana,rock,22,2,2021-02-17 22:25:15
786,Orange Bed,Jecks,rock,22,3,2022-01-06 08:38:07
796,Altogether Ooky,Bloodhound Gang,rock,22,3,2020-02-19 07:37:26
824,How Do We Let Them Down (Acoustic Version),"Everyone, Disappear!",rock,22,0,2019-09-24 04:10:39
845,Castaways,Dead Moon,rock,22,2,2020-12-16 06:47:41
862,Insekter,Kent,rock,22,0,2018-06-16 05:21:28
863,Everything Put Together Falls Apart,Paul Simon,rock,22,2,2020-12-22 12:19:28
871,Sanvean (I Am Your Shadow),Lisa Gerrard,rock,22,0,2019-08-31 09:38:23
872,Testify,Melissa Etheridge,rock,22,2,2018-07-17 13:45:15
878,Why Does the Sun Shine? (The Sun Is a Mass of Incandescent Gas),They Might Be Giants,rock,22,3,2018-06-28 00:52:46
887,Hokis,EVE 6,rock,22,3,2019-07-19 07:38:34
907,Givin Em What They Love (feat. Prince),Janelle Monáe,rock,22,1,2020-12-09 06:45:55
945,A Corner,John Frusciante,rock,22,2,2020-04-01 10:14:49
953,Include Me Out,dEUS,rock,22,2,2018-11-16 20:16:11
967,Cold Part Of Town,Concrete Blonde,rock,22,2,2018-09-25 16:53:59
975,Rescue Me,Sarah Bettens,rock,22,0,2018-09-25 17:24:24
982,It Was There That I Saw You,...And You Will Know Us by the Trail of Dead,rock,22,3,2018-12-23 04:21:43
985,Further On (Up the Road),Bruce Springsteen,rock,22,0,2019-11-23 00:00:07
986,20TH Century,Brad,rock,22,0,2018-02-15 05:47:58
1013,Tengo Na Minchia Tanta,Frank Zappa,rock,22,0,2018-06-14 14:46:15
1031,Years After Yesterday,Shelby Baldock,rock,22,3,2020-07-27 10:57:59
1032,So Alone,Lou Reed,rock,22,2,2021-03-07 00:06:37
1033,Lines In Sand,Sparta,rock,22,3,2021-10-26 21:29:17
1049,Go Away,Dirty Looks,rock,22,1,2021-09-16 11:13:07
1081,Did You Ever Have A Dream,David Bowie,rock,22,2,2018-10-18 06:38:52
1087,Ærie Descent,Thorns,black metal,22,2,2021-04-19 03:29:55
1111,永遠に,ASIAN KUNG-FU GENERATION,rock,22,2,2019-06-24 10:35:05
1154,Satellite,Dave Matthews Band,rock,22,2,2021-12-26 11:17:50
1182,Any Minute Now,Soulwax,rock,22,2,2019-11-13 00:10:43
1214,Turn Away God,Profanatica,black metal,22,1,2020-05-01 16:43:19
1236,Doll Faced Vulture,Emptyself,rock,22,2,2018-05-01 14:36:56
1248,Family Tree,Kings of Leon,rock,22,3,2020-02-04 07:24:30
1256,Mahgeeta,My Morning Jacket,rock,22,2,2018-05-21 13:29:06
1268,Brilliant Sky,Saybia,rock,22,2,2020-03-15 00:02:05
1271,Viva La Vida (New Edit),Coldplay,rock,22,0,2020-07-20 08:13:40
1297,Bad Sneakers,Steely Dan,rock,22,2,2021-02-20 07:28:18
1316,White Knuckles,Marilyn Manson & The Spooky Kids,rock,22,1,2018-07-19 12:29:45
1321,Failure,Breaking Benjamin,rock,22,2,2021-07-09 08:56:41
1335,Now Or Never,Die Happy,rock,22,2,2020-07-07 07:25:22
1336,She Is Suffering,Manic Street Preachers,rock,22,0,2020-10-15 21:30:04
1350,Trinity,Paper Tongues,rock,22,3,2020-05-30 10:48:13
1351,Falling Down (The Chemical Brothers remix),Oasis,rock,22,3,2020-07-30 14:58:11
1368,Southern Girl,Incubus,rock,22,2,2019-01-12 08:49:22
1369,I Miss You,Incubus,rock,22,2,2018-12-10 06:36:43
1402,Smooth,Rob Thomas,rock,22,3,2018-12-20 15:14:53
1426,tied prom digs on the docks,Omar A. Rodriguez-Lopez,rock,22,2,2020-11-06 03:19:06
1432,Gone,moe.,rock,22,0,2020-05-06 13:36:36
1464,Dark Side of Night,Foxboro Hot Tubs,rock,22,3,2018-09-21 01:10:05
1490,Chasing the Sun,The Calling,rock,22,2,2018-07-31 08:48:01
1496,Bodies In Collision,Rough Trade,rock,22,0,2018-06-24 17:06:35
1499,Socialist Serenade,Manic Street Preachers,rock,22,2,2019-04-10 10:08:36
1502,Yendo A La Casa De Damián,El Cuarteto De Nos,rock,22,3,2018-06-04 07:44:06
1518,Deixa Morrer,Ornatos Violeta,rock,22,2,2018-06-06 17:25:59
1523,nothing is paid for,Sticks and Stones,rock,22,2,2020-10-22 17:05:45
1541,La Métamorphose De Mister Chat,Dionysos,rock,22,2,2021-10-18 20:18:17
1562,In the Car,Barenaked Ladies,rock,22,2,2021-04-20 08:42:18
1574,Mr. Bitterness,Soul Coughing,rock,22,0,2021-03-16 16:21:55
1587,Truly Golden,Woven Hand,rock,22,0,2019-03-18 13:26:17
1608,Castingallee,Rainald Grebe & die Kapelle der Versöhnung,rock,22,2,2021-04-30 15:04:27
1627,Busted,Matchbox Twenty,rock,22,3,2018-06-07 01:56:13
1631,Sado-Satyrical Slavegoat,Unholy Crucifix,black metal,22,1,2018-11-09 20:12:07
1633,It Was You,Lindsey Buckingham,rock,22,0,2021-03-27 20:29:38
1637,Jutro mozemy byc szczesliwi,Raz Dwa Trzy,rock,22,2,2021-11-27 15:18:28
1659,Mongoloid (Live Version),Devo,rock,22,0,2020-10-27 02:51:58
1660,Anger Management,Methods Of Mayhem,rock,22,1,2018-03-19 10:32:02
1673,Jungleland,"Springstreen, Bruce & The E Street Band",rock,22,0,2018-08-06 11:48:43
1678,Everyday,Buddy Holly,rock,22,3,2018-06-20 12:25:43
1682,Sleepflower,Manic Street Preachers,rock,22,3,2019-10-17 22:23:27
1691,Crunchy Granola Suite,Neil Diamond,rock,22,2,2020-06-15 10:11:42
1693,Progressive Rock Dungeons © Citadel ®,Citadel,rock,22,1,2021-12-25 14:16:30
1701,Here With Me,Plumb,rock,22,2,2020-09-11 14:55:50
1721,Tin Man,The Avett Brothers,rock,22,3,2019-03-01 18:14:12
1735,Super Pouvoir D'Achat,La Chanson Du Dimanche,rock,22,3,2021-03-13 00:29:48
1753,Kiss Me One Last Time (demo),Destruction Junkie,rock,22,0,2018-12-08 05:09:30
1764,When I Am Queen,Jack Off Jill,rock,22,1,2021-07-02 09:56:04
1773,Changing Of The Guard,The Style Council,rock,22,3,2019-12-14 12:21:32
1785,Big Mistake,Dover,rock,22,3,2019-12-13 01:32:11
1792,Fire Lake,Bob Seger,rock,22,0,2018-11-17 23:11:38
1793,What You Wish For,Guster,rock,22,2,2020-07-07 19:21:17
1803,Under the Cold Fullmoon,Moonblood,black metal,22,1,2020-04-10 22:34:57
1819,Jungleland,Bruce Springsteen,rock,22,3,2020-08-26 04:20:13
1880,A Little Bit Deranged,byron,rock,22,0,2019-01-19 05:50:14
1889,Sweet Wine,Celebratum,black metal,22,1,2020-11-15 15:12:59
1890,I Could Have Stood You Up,Keith Richards,rock,22,3,2019-01-28 16:43:21
1899,Hanging on the Telephone,Hey,rock,22,3,2020-05-17 00:10:05
1916,Summer Sun,Kevin T. Bowman,rock,22,0,2018-03-10 03:34:47
1925,A Flight On An Angels Wing,Deadsoul Tribe,rock,22,3,2021-06-15 12:52:53
1926,Justice,Bruce Cockburn,rock,22,0,2020-05-25 12:56:22
1981,Gov Did Nothin',The John Butler Trio,rock,22,3,2020-04-13 06:56:06
1995,Do/Don't,Ike Willis,rock,22,0,2019-05-13 00:23:05
2028,Flemme,Melonman,rock,22,0,2018-11-27 16:16:09
2069,Precious Time,Pat Benatar,rock,22,1,2020-07-27 19:45:10
2081,Genetic,Sonic Youth,rock,22,3,2018-05-11 02:44:46
2108,Вокзал,Ночные Снайперы,rock,22,1,2020-03-16 18:36:33
2111,Diggin A Ditch,Dave Matthews Band,rock,22,2,2021-01-07 11:01:31
2131,Bridge Over Troubled Water,Paul Simon,rock,22,3,2018-08-29 19:09:11
2136,Here with Me,REO Speedwagon,rock,22,2,2020-07-18 02:20:10
2148,Busy Doin' Nothin',The Beach Boys,rock,22,3,2018-02-03 08:10:18
2158,Interlude,Diamanda Galás,black metal,22,1,2019-02-20 10:48:47
2163,Meaning,Gavin DeGraw,rock,22,2,2018-11-02 00:49:01
2182,Numb,The Cure,rock,22,0,2019-08-14 22:55:43
2198,Man of the Hour,Pearl Jam,rock,22,2,2019-09-25 20:27:28
2199,My się nie chcemy bić,happysad,rock,22,3,2021-12-21 17:28:05
2226,"Dance, Dance Christa Päffgen",Anberlin,rock,22,2,2018-06-08 03:54:58
2235,Mary,Supergrass,rock,22,3,2018-10-23 07:41:56
2266,02. Oidhche Seax Rathad,Nafregah,black metal,22,1,2019-07-17 22:42:36
2276,A Song to Say Goodbye,Placebo,rock,22,1,2019-06-02 11:54:06
2290,Witches,Cowboy Junkies,rock,22,2,2021-12-22 05:41:47
2311,Sono qui per l'amore,Luciano Ligabue,rock,22,0,2018-08-26 19:52:44
2319,Stuck in My Throat,Reuben,rock,22,3,2019-09-23 20:35:27
2330,Don't Make Me Wait,Locksley,rock,22,3,2021-09-15 15:00:50
2331,Everyone Else Has Had More Sex Than Me,TISM,rock,22,3,2021-04-05 22:55:57
2352,"I Still Love You, Judas",Firewater,rock,22,0,2020-03-03 03:08:23
2365,Seminole Bingo,Warren Zevon,rock,22,0,2020-09-06 01:49:24
2374,ネバーブルー,DuelJewel,rock,22,3,2018-05-12 02:12:14
2390,Cat Fever,Little Feat,rock,22,0,2019-05-29 18:27:16
2395,Star Carol,Simon & Garfunkel,rock,22,2,2018-04-04 21:13:58
2399,The Man Who Would Be Santa,Vertical Horizon,rock,22,2,2021-04-29 17:45:43
2408,Cradle Of Love,Billy Idol,rock,22,3,2020-07-25 00:16:28
2440,Not The One,Play,rock,22,3,2018-03-18 05:57:28
2445,One of Us Must Hang,Koma,rock,22,0,2020-12-09 17:58:53
2456,Runaway,Ed Sheeran,rock,22,0,2020-12-20 22:35:51
2500,State of Love and Trust (unplugged),Pearl Jam,rock,22,2,2019-04-30 23:59:06
2502,Careful Where You Stand,Coldplay,rock,22,2,2022-01-04 11:51:43
2507,I'll Never Give It Up,Richard Thompson,rock,22,3,2020-11-24 03:20:50
2514,The Yeah Yeah Yeah Song (With All Your Power),The Flaming Lips,rock,22,0,2018-05-04 23:07:25
2517,"Build God, Then We'll Talk (Album Version)",Panic! at the Disco,rock,22,3,2018-05-03 17:57:12
2518,The End of Everything,Chris Isaak,rock,22,2,2020-10-06 20:13:09
2528,King Of Sin,Point of Existence,black metal,22,3,2019-10-18 20:35:46
2594,What Have We Become,DC Talk,rock,22,2,2018-10-10 07:53:35
2642,A Night With The Jersey Devil,Bruce Springsteen,rock,22,0,2021-04-09 00:20:37
2651,Teenage Dirtbag,Wheatus,rock,22,3,2018-05-27 01:30:33
2663,Guerrilla Radio (Live Album Version),Rage Against the Machine,rock,22,1,2018-01-03 23:16:35
2699,Black Thought,Enoid,black metal,22,0,2020-12-29 08:15:47
2715,Fistful of Rain,Warren Zevon,rock,22,0,2019-07-26 07:46:54
2721,Grade 9,Barenaked Ladies,rock,22,3,2021-03-28 14:15:50
2741,River Song,Dennis Wilson,rock,22,3,2018-07-17 09:48:14
2762,I Was Only Joking,Rod Stewart,rock,22,2,2019-12-11 16:25:05
2766,Stranded,Heart,rock,22,2,2021-12-24 08:24:08
2767,"Come on, Come On",Cheap Trick,rock,22,3,2020-07-26 13:40:53
2768,Lifelong Fling,Over the Rhine,rock,22,3,2021-04-16 21:13:47
2780,Nehemiah,Hope of the States,rock,22,3,2020-03-26 16:42:12
2790,"Sixteen, Maybe Less",Iron & Wine,rock,22,3,2020-07-18 01:49:43
2794,Endlos fallen die Sterne,Trollskogen,black metal,22,0,2021-03-14 18:51:58
2810,Welcome To The Dead Zone,Manic Street Preachers,rock,22,0,2018-06-18 12:49:25
2816,Два монаха в одну ночь,Король и Шут,rock,22,3,2020-02-24 14:02:46
2818,You Can Never Go Home,The Moody Blues,rock,22,3,2021-09-11 02:17:25
2845,Get Up,Vain,rock,22,1,2018-06-04 03:55:45
2866,So Little Kindness,Huey Lewis & The News,rock,22,2,2021-06-17 12:26:30
2888,Mono,Fightstar,rock,22,3,2020-10-13 13:52:29
2889,Glass Spider,David Bowie,rock,22,2,2021-11-29 02:52:40
2902,Idea Track,Idlewild,rock,22,1,2018-04-05 23:28:17
2931,The Answer,Automatic Loveletter,rock,22,3,2019-12-09 21:39:20
2945,Compassion,Todd Rundgren,rock,22,3,2019-12-18 22:26:26
2948,1209 Seminary,The Ponys,rock,22,3,2019-05-12 15:08:25
2973,UR,Alanis Morissette,rock,22,3,2020-11-11 20:34:02
2977,For Crying Out Loud,Meat Loaf,rock,22,3,2020-02-15 03:49:51
2987,Jesus Loves You (Not as Much as I Do),Eve's Plum,rock,22,3,2021-08-22 21:44:22
2994,States of Mind,Senser,rock,22,3,2020-12-16 19:14:34
3026,Everlasting Friend,Blue October,rock,22,2,2020-01-14 16:50:51
3030,Heart of the Country,Paul McCartney,rock,22,2,2020-12-23 20:38:53
3043,10:1,Rogue Wave,rock,22,3,2020-04-15 20:26:17
3062,My personal sensitivity,Negative,rock,22,1,2021-02-15 03:29:57
3063,Post Scriptum,Griffin L.O.G.,black metal,22,3,2020-10-09 11:58:13
3072,Weeping Wall (Instrumental),David Bowie,rock,22,1,2020-12-14 21:13:44
3163,Out With a Bang,Faster Pussycat,rock,22,1,2021-02-04 06:33:32
3166,Bóg zapłać,Lao Che,rock,22,2,2019-05-05 10:29:24
3185,Wanna Go Walking,Bruce Cockburn,rock,22,0,2019-04-27 19:08:58
3191,Shed My Skin,Alter Bridge,rock,22,2,2019-02-24 22:05:09
3200,Happy Ways,Joe Walsh,rock,22,2,2018-09-01 20:15:07
3203,New Realization,Sublime,rock,22,2,2021-08-29 14:15:01
3210,Removables,Manic Street Preachers,rock,22,3,2018-08-27 02:27:21
3221,Arriving,Project Creation,rock,22,2,2020-05-17 18:18:50
3261,Made Me Madman,Backyard Babies,rock,22,1,2019-09-07 18:47:29
3265,Serpentine Admonition,Glorior Belli,black metal,22,0,2021-09-23 21:10:06
3291,5:15 the Angels Have Gone,David Bowie,rock,22,0,2020-11-23 13:20:11
3317,Mujineki,Plastic Tree,rock,22,2,2020-11-10 15:45:28
3320,Ei saa surettaa,Maija Vilkkumaa,rock,22,3,2018-07-24 03:25:51
3327,There You Are,Rocktin Grove,rock,22,3,2020-09-26 18:17:10
3352,A Message,Coldplay,rock,22,2,2019-12-12 04:52:57
3360,Don't Speak (I Came to Make a BANG!),Eagles of Death Metal,rock,22,3,2019-09-13 19:45:13
3380,Gone Away,Cold,rock,22,2,2021-10-19 21:30:39
3381,Hymn VI - Of wolf and passion,Ulver,black metal,22,3,2021-02-07 01:43:46
3385,Miracle,Foo Fighters,rock,22,2,2020-08-29 17:26:04
3393,Stone Cold Sober,Del Amitri,rock,22,2,2020-01-25 17:07:41
3409,A Skeleton Of Something More,Sleeping at Last,rock,22,2,2021-05-23 03:38:57
3435,The Distance,Poets of the Fall,rock,22,0,2021-03-13 14:05:12
3474,A,GO!GO!7188,rock,22,2,2019-07-20 10:00:01
3478,Winter Embraces Lands Beyond,Cirith Gorgor,black metal,22,1,2019-11-24 01:33:12
3500,Lonewolf McQuade,Kenotia,rock,22,0,2018-05-01 20:49:50
3519,Do The Fonzie,The Young Fresh Fellows,rock,22,3,2018-02-01 09:34:33
3529,I,Endlichkeit,black metal,22,0,2021-08-12 13:55:32
3537,Hedonism (Just Because You Feel Good),Skunk Anansie,rock,22,0,2018-02-02 01:32:15
3555,Johnny's Garden (LP Version),Stephen Stills,rock,22,0,2021-05-29 07:14:54
3577,Gramado,Ludov,rock,22,3,2019-10-09 11:33:11
3578,Dark Diamond,Elton John,rock,22,2,2019-04-08 04:53:44
3590,Sailing free,Olivia,rock,22,2,2020-06-23 23:11:16
3593,Desert Song,My Chemical Romance,rock,22,3,2021-07-20 22:06:54
3604,Down On The Ground,British Sea Power,rock,22,3,2019-06-13 08:12:48
3613,Whirlwind,Roxy Music,rock,22,2,2021-06-23 11:19:01
3617,I Don't Wanna Dance,Hey Monday,rock,22,3,2018-08-24 01:59:40
3624,Overdose,Hurt,rock,22,0,2020-01-10 20:28:34
3635,War Within a Breath,Rage Against the Machine,rock,22,1,2019-05-10 14:14:39
3637,Burning Bridges (acoustic),OneRepublic,rock,22,0,2020-03-31 15:06:10
3667,My Back Door,Melissa Etheridge,rock,22,2,2020-04-02 18:16:11
3677,Beautiful Homes,Chris Isaak,rock,22,0,2018-12-18 03:47:28
3689,On Our Way,Stereoside,rock,22,3,2021-12-18 16:41:03
3717,Wild Women Of Wongo,The Tubes,rock,22,0,2021-01-10 04:40:33
3718,Suffocate Me,Angelfish,rock,22,3,2021-01-21 14:42:52
3720,Groemetse ok voa,Arckanum,black metal,22,0,2021-04-27 07:48:54
3735,My Hometown,Bruce Springsteen & The E Street Band,rock,22,2,2019-11-06 18:11:51
