track,artist,genre,valence_tags,arousal_tags
Stay,Jacob Allen,indie,5.245,4.47
Pyramid Gameclock,Skerror,ambient,5.805,4.7875
Wolf and Devil,Selvmord,black metal,4.86,3.565
Hang Me In The Christmas Tree,Laakso,indie,3.63,4.64
White Rhino,Trans Am,,5.37,3.45
Discoteca,Pet Shop Boys,pop,6.642500000000001,4.992500000000001
Revoir un printemps,IAM,hip-hop,7.125,4.154999999999999
NYC Man,Lou Reed,rock,2.513333333333333,3.3233333333333333
ボクノート,スキマスイッチ,anime,7.725,4.775
The Cigarette Girl from the Future,Beauty Pill,indie rock,6.19,4.583333333333333
Easy On The Heart,Charlie Haden,jazz,7.2425,3.215
A King and Queen,Okkervil River,indie,5.161818181818183,3.956103896103896
Cranes In the Sky,Solange,pop,3.9133333333333336,4.454444444444444
Girl Crush,Little Big Town,country,5.135000000000001,3.71
The Fever,Southside Johnny & The Asbury Jukes,classic rock,3.585,3.165
Take the Hint Kid,Woodpigeon,,4.22,3.86
Street Diction,Dälek,experimental,4.515,4.83
Breathe,Sixpence None the Richer,pop,6.242670807453416,3.5927950310559003
Jimmy Got A Boner,Melophobie,rock,5.355,5.08
Mélancolie,Virjinia Glück,electronic,2.046666666666667,2.313333333333333
Diamond Heart,Marissa Nadler,folk,5.706355140186915,3.668598130841121
Awrldofmkblv,Glen Porter,ambient,3.15,3.32
Keep Cool Babylon,Ras Michael & The Sons Of Negus,reggae,6.195,4.93
dielectric saints,Casino Versus Japan,electronic,6.720000000000001,3.316666666666667
Devil & Me,Aubrey O'Day,soundtrack,4.054347826086956,4.560434782608696
WORST STRIKE,Five Star Hotel,electronic,3.44,5.63
Beauty On The Fire (Radio Mix),Natalie Imbruglia,pop,5.57,3.38
Ribbons Undone,Tori Amos,piano,6.015819209039549,3.889604519774011
Lolita,Meret Becker,cabaret,4.631818181818182,5.348863636363636
Nepal,Kingston Wall,progressive rock,1.0689830508474576,1.4406779661016949
"Oriana (September 24, 1988)",Al Di Meola,easy listening,5.83,7.27
Zak And Sara,Ben Folds,piano rock,7.75,5.480119047619047
Tip Your Bartender,Glassjaw,post-hardcore,5.926666666666666,5.5216666666666665
One More Last Kiss,Ivy,indie,5.992999999999999,3.934
Road to Hell,Sleigh Bells,rock,6.68,4.37
Letzte Nacht,Schwefelgelb,electro,6.87,5.755
Meladori Magpie,The Smashing Pumpkins,rock,5.614,2.386
Lonely Boy,Lonely Boy,,2.67,4.37
How Would It Be,Lene Marlin,pop,6.053116883116884,4.743116883116883
Scorpio Flame,Metricks & Rakur,ambient,5.619882352941176,3.474705882352941
Makeup,The Vinyls,comedy,5.42,4.39
X-ing Off the Days,Queen Adreena,metal,3.08,5.87
Long Nights,Eddie Vedder,soundtrack,4.507352941176471,3.864558823529412
Boogie Down Love,Girls Aloud,pop,5.978965517241379,5.647586206896552
Big Bad World,Kodaline,acoustic,6.706435643564356,5.08980198019802
Oye Mamacita,Los Lonely Boys,rock,4.645,4.4925
Mount Kailash,Karunesh,new age,3.72,2.2
花鳥風月,しかたあきこ,soundtrack,4.9127777777777775,4.248333333333333
Forsaken Gardens,Peter Hammill,progressive rock,7.268103448275863,5.678103448275863
Rammstein / Spieluhr,Rammstein,metal,5.305,4.75
Young Folks,Peter Bjorn and John,indie,7.268125,4.827187499999998
Outta Sight,Osborne,electronic,7.876666666666667,6.033333333333333
Spiral Shadow,Kylesa,stoner metal,6.46,5.41
Clairvoyant,Nick Elward,new age,6.505,5.2525
John Allyn Smith Sails,Okkervil River,indie,4.9565882352941175,4.186117647058823
Temporal,Chyna Whyte,,2.95,4.445
Two Virgins Side Two,John Lennon & Yoko Ono,experimental,3.78,4.45
So They Say,Ensemble,soundtrack,7.07796875,4.975625
Post-Modern Sleaze (Reprazent Mix),Sneaker Pimps,drum and bass,3.715,3.535
Throttle Status,Skerror,electronic,4.8133333333333335,3.6166666666666663
Mall Rat,Jerry Martin,orchestra,7.885,4.26
Max,Junior Boys,electronica,6.1850000000000005,3.51875
Overjoyed,Bastille,alternative,6.2785714285714285,3.435714285714285
Lancaster Sound - radio edit,Pecheur,trance,6.3925,3.78625
"Try, Try, Try",The Smashing Pumpkins,alternative rock,4.554186046511628,3.75
Tanz auf dem Vulkan,Lenz,german,7.26,2.55
Loud Places (feat. Romy),Jamie xx,electronic,5.066125461254613,3.7021771217712174
Benedictus,Simon & Garfunkel,rock,7.062857142857143,4.921428571428572
Nine Brothers and The Wolf,jakob battick & friends,folk,5.612,4.582
Pits &  Poisoned Apples,Kid Dynamite,,6.85,5.94
After the Fall,Chelsea Wolfe,pop,3.985299625468165,5.000243445692884
Always the Sun (Roger Shah Remix),Richard Durand,trance,5.800746268656716,4.048208955223881
Love Like This,Natasha Bedingfield,pop,7.628333333333334,5.08
Guns By Computer (Saul Williams),Nine Inch Nails,industrial,6.0,4.883333333333334
Vrolijke Violen,Boudewijn de Groot,nederpop,4.24,5.19
Simile,Median,hip-hop,6.84,3.81
Shadows Of The Night (Edit),Pat Benatar,classic rock,5.3,4.97
You See Through Me,Michael Gira,experimental,5.0600000000000005,4.276
Catacomb Kids,Aesop Rock,hip-hop,5.2,4.923333333333333
Let's Call It Off (single mix),Peter Bjorn and John,indie pop,2.58,1.625
Shattered (2009 Re-Mastered Digital Version),The Rolling Stones,rock,3.94,4.36
Hungry,Joy Williams,worship,3.036666666666666,3.1266666666666665
Deep Arch,Underworld,electronic,3.4515942028985505,2.696231884057971
Taiyed,311,rock,3.966666666666667,3.22
Faded Prophecy,Tactical Sekt,dark electro,4.033333333333333,4.773333333333334
All Day Long I Dream About Sex,JC Chasez,pop,7.296363636363638,6.090454545454545
Here Sometimes,Blonde Redhead,indie,6.311999999999999,3.857999999999999
Theme From Orphans,Craig Armstrong,piano,6.73590909090909,2.7988636363636363
Anticlimax,Kat Flint,folk,5.165,3.205
"A Boy Like Me, a Girl Like You",Elvis Presley,soundtrack,2.94,4.55
Lost My Soul,Maps,alternative,7.3525,3.1900000000000004
Beautiful Machine,Zone,medieval,3.6,2.7266666666666666
Southern Orchards,July Skies,ambient,3.003218390804597,1.7213793103448274
Evacuating London,Harry Gregson-Williams,soundtrack,6.012,4.071
D to E,Mogwai,post-rock,3.7599999999999993,2.45
Walkin' Down A Sunset Road,Jim Chappell,,6.55,4.235
Scivoli di nuovo,Tiziano Ferro,pop,7.17,6.33
Neo (Dom & Roland Remix),Hive,drum and bass,4.515,4.83
Solitude's Song,Alif Tree,trip-hop,6.853333333333333,4.986666666666666
"Mah Na Mah Na (Original 7"" Version)",Piero Umiliani,alternative,8.216666666666667,5.9
This House Is on Fire,Natalie Merchant,singer-songwriter,2.97,2.876666666666667
Heart And Soul (Remastered),Joy Division,post-punk,2.54,2.045
Diary ft Tony Toni Tone,Alicia Keys,soul,6.28,4.8
Kaleidoscope,Mythos,new age,3.6221052631578954,2.1089473684210525
Little Impulse,Michael Nyman,soundtrack,4.425714285714286,4.44142857142857
Kitty,The Presidents of the United States of America,rock,7.453035714285714,5.396785714285714
Because of You,Kelly Clarkson,pop,4.997272727272726,4.022954545454546
Broken Elevator,Brock Ginther,lo-fi,4.19,4.55
Atrehm Nevue,Lasthein,piano,5.643333333333333,3.555
Oh Tannenbaum,Christmazz,,6.95,5.0
Nightclubbing,Iggy Pop,punk,5.430232558139535,4.740697674418604
The Lights Went Out,The Cribs,indie,7.729999999999999,5.17
Calm Down,Psapp,electronic,6.535855855855855,3.551981981981982
Angel,Sarah McLachlan,piano,5.213893805309736,3.7615929203539817
Fools' Paradise,Bodycall,ebm,3.26,5.75
How I Roll,Britney Spears,pop,7.248780487804877,5.843658536585366
Irrésistiblement,The Eccentric Opera,french,4.1466666666666665,3.8577777777777778
"Shine on You Crazy Diamond, Pts. 6-9",Pink Floyd,progressive rock,4.656190476190476,2.460952380952381
Сон,Воскресение,rock,4.21,3.5875
This Is Not A Game,Jasmine,j-pop,4.610714285714286,5.896428571428571
love the island,鈴木あみ,j-pop,6.916666666666667,4.31
Sea Song,Craig Armstrong,ambient,4.978571428571429,2.274285714285714
my bitter weeks,Mohsen Chavoshi,,3.63,4.64
Ganesha,Wah!,mantra,6.10103448275862,4.711379310344828
Anthem,Morpheus,dark ambient,5.4,4.23
Varsovia (Wasp Mix),The Cherry Blues Project,noise,5.29,3.48
Sirens,The Broadway Cast,,4.23,3.07
Ederlezi (Scena Durdevdana Na Rijeci),Goran Bregović,folk,1.05,1.7450000000000003
There is Nothing More To Sing,ZX Spectrum,metal,5.0,5.28
Blow the trumpets (William loves Kate),Gilbert,british,6.376666666666667,5.164444444444445
Heaven Is a Halfpipe,OPM,rock,7.697540983606556,5.23016393442623
Put It To The Test,They Might Be Giants,christian rock,6.72,4.86
Ao Poeta,Novos Baianos,mpb,7.63,5.89
Fire-Scene,S. Carey,folk,6.785,2.24
Natural Selection feat. The Black Angels,UNKLE,electronic,5.25,3.73
Conch Quest,Skerror,noise,4.754285714285714,5.014285714285714
The Market in Volfinor,光田康典,soundtracks,7.41,4.1433333333333335
Ulvi,Kudsi Erguner,sufi,4.633333333333334,3.333333333333333
Rainbow Masterpiece,The Weeaboo Piss,metal,5.801764705882353,4.54
Feel What I Feel,Kat DeLuna,dance,7.44,4.8112
Bellows,J. Marcus,hip-hop,4.21,4.6
I'll Never Fall in Love Again,Dionne Warwick,easy listening,6.431145833333333,3.726770833333333
Easy to Please,Coldplay,rock,5.370568181818182,3.1380681818181824
Time to play,Sickboy,breakcore,7.59,6.03
Take a Bite,Nicola Roberts,pop,4.12,5.9
Girl Laying Down,Anna Ternheim,singer-songwriter,5.522112676056337,2.9161971830985918
Why,Joe Jackson,rock,6.05,5.45
Ignition (Remix),R. Kelly,hip-hop,7.114318181818183,5.039318181818183
Orange Tree,Lone,electronic,7.09,3.86
Singer,"Jump, Little Children",,7.053333333333334,5.61
Hazel St,Deerhunter,indie rock,6.42375,4.34375
"Never, Never Gonna Give You Up",Lisa Stansfield,pop,6.960895522388061,5.28507462686567
Did You Wrong,Pleasure P,r&b,7.847301587301588,4.78015873015873
The National People's Scare,Wolf Parade,indie,6.73,4.10472972972973
Reunion,Dada Dumdums,indie,4.951480637813212,4.225444191343963
Waves of Grain,Two Gallants,folk,4.9,4.226666666666667
No Noise,Hanatarash,japanoise,3.44,5.63
One Hundred Years,The Cure,post-punk,4.8219,4.5167
Cusp,"Meanwhile, Back In Communist Russia...",post-rock,4.446666666666667,4.031666666666667
I Will Be There,Katie Melua,singer-songwriter,7.5,4.895
Maybe I Maybe You,Scorpions,hard rock,7.768888888888888,5.217777777777777
The Symphonies of Beethoven (add N to (X) remix),カヒミ・カリィ,electronic,5.844285714285714,4.781428571428571
Dead or Alive (Defcode remix),Amduscia,witch house,4.2725,2.28
Happy Loving Couples,Joe Jackson,rock,7.795000000000001,6.074999999999999
T Baggin' (Skit),Ludacris,rap,6.494592592592593,5.734814814814815
Luxlo Flaming Deluxlo,Blackout Pact,,6.4,5.44
I Don't Really Love You Anymore,The Magnetic Fields,indie,6.8508,4.958571428571428
Glass Shatters,Disturbed,metal,1.265,3.1
Churches: No River Deserves a King,Boud Deun,progressive rock,4.21,4.6
Feeling Good,Muse,rock,6.73972972972973,5.814054054054054
Exchanging,Mndsgn,beats,5.21,4.185
Brotherly Love,Have Heart,hardcore,5.940571428571429,6.101428571428571
Sick,Chelsea Wolfe,pop,3.292143950995406,4.262618683001532
Palmistry,Tabla Beat Science,world,6.570294117647059,3.3405882352941174
How Lonely,Leatherface,,2.67,4.37
Hush,Hot Pants,folk,7.75,4.355
Darla,Eleisha Eagle,indie,6.994,4.286
rdc,5 Animals At The Zoo Eating Grass,noise,4.140000000000001,3.620385964912281
Plays Cornelius Cardew Pt. 1,Ekkehard Ehlers,ambient,5.9,3.81
This is a fire door; never leave open,The Weakerthans,indie,7.25,5.65
Hypnose (KiWi's Original Mix),Melodic Brothers,chill,5.13,3.67
Кислотный DJ,Акула,dance,6.65,5.872
Desperate Now,Stabbing Westward,industrial,1.623703703703704,2.8279012345679013
Inoculate The Innocuous,The Unicorns,indie,7.308000000000001,4.658
Manha De Carnaval,Susannah McCorkle,jazz,5.82,4.82
This Time,P.O.D.,rock,4.0,2.68
Yuzlesme,Kargo,garage rock,7.17,4.210000000000001
Morituri Te Salutant,C-Drone-Defect,dark electro,4.222857142857143,4.905714285714286
Take Your Sweet Time,Jesse McCartney,pop rock,7.380594059405941,5.055346534653466
I Can't Stay,The Killers,indie,7.68346153846154,5.066538461538462
Tomorrow Morning,Jack Johnson,acoustic,5.847226890756302,3.512436974789916
Forty One Ways,Azam Ali,world,1.98542372881356,1.5272033898305086
Exorcising Evil,Hiroshi Yamaguchi,soundtrack,7.95,6.95
Trade In,Lou Reed,rock,2.7425,3.395
Raining Blood,Tori Amos,alternative,4.0022972972972966,3.953378378378379
Does Your Cat Have a Mustache?,The Format,indie,6.65,4.77
Light As The Breeze,Billy Joel,rock,6.98,4.38
A Punchup at a Wedding. (No No No No No No No No.),Radiohead,rock,4.900851063829787,4.121914893617021
Now I Need You,Donna Summer,disco,5.455,5.68
"""Forbidden""",D'espairsRay,j-rock,3.08,5.87
Here We Go Again,Keshco,indie,3.908571428571429,3.718571428571429
Skip To The End - acoustic version,The Futureheads,acoustic,3.16,1.615
Brave New Baby,Mary Prankster,rock,3.215,2.175
New Drug,Thousand Foot Krutch,rock,7.123333333333334,5.42
Around My Smile,Hope Sandoval & The Warm Inventions,indie,6.405059880239521,3.6934131736526954
Pretty Pathetic,Smoking Popes,alternative,1.87,2.065
Goodnight My Friend,Vertical Horizon,rock,5.436095890410959,2.71972602739726
Dance of the Clouds,Origen,new age,3.758333333333333,2.1625
Symptoms w/Minstrel Flux,UniVerse MCs,experimental,5.86,4.45
I Got Lost,Dinosaur Jr.,indie,4.983333333333333,2.8433333333333333
Waiting,Joan Jeanrenaud,cello,3.98,2.6333333333333337
Dont Let The Man Get You Down,Fatboy Slim,dance,7.25,2.49
Dayvan Cowboy,Boards of Canada,ambient,6.186813186813187,3.787142857142857
Cannaballa Dance & The Well,The Maggots In The Scarecrow's Eye,hip-hop,3.7525,4.2425
Perfect Day,Povo,jazz,7.091428571428572,4.638571428571429
Another Christmas Song,Stephen Colbert,soundtrack,6.955000000000001,4.83
Dystopia,Dismantled,industrial,4.16,2.834
The Madge Sessions No.2,Fleetwood Mac,soft rock,5.13,4.46
Live In Eindhoven,Death,death metal,5.0,5.28
Derbouka Part 1,Master Margherita,psychill,5.55,4.29
Only the Lonely (Know the Way I Feel),Roy Orbison,rockabilly,5.695000000000001,3.841666666666667
The Exception,Eddi Reader,pop,3.905,2.665
Bryce,武満徹,contemporary classical,3.0,5.35
Imagine Love,Terry Prince,,7.13,3.2466666666666666
waisetsu ningyou,VIDOLL,visual kei,5.83,7.27
Search For Freedom (M.I.K.E. Remix),Active Sight,trance,6.52,4.625
Please Bleed,Ben Harper & The Innocent Criminals,rock,4.552,4.322
Two Rabbits,The Love Language,indie,7.673333333333333,4.536666666666667
Take a Bow,Madonna,pop,6.1106250000000015,4.388437499999999
One Small Star,Eric Bogle,folk,2.55,2.045
All Things To All Men (feat. Roots Manuva),The Cinematic Orchestra,jazz,5.75,3.14
Ravaged By Conflict,Malevolent Creation,death metal,5.0,5.28
Children Without A Dawn,Modus,ambient,6.104064748201439,4.093848920863309
Through Willows and Streams,Eye Alaska,indie,6.935,2.6700000000000004
Black River,Amos Lee,folk,6.356274509803923,3.3149019607843138
Anytime,My Morning Jacket,indie,6.765000000000001,4.274166666666667
Skin & Bones,Marianas Trench,pop punk,7.2825,5.4725
Hey Moon,John Maus,indie,5.915,4.03375
Snake Eyes,Mumford & Sons,rock,5.73,5.09
"Protons, Neutrons, Electrons",The Cat Empire,jazz,8.082621359223301,5.744174757281553
Nueve Y Quince,Aventura,bachata,7.0125,4.49
Fire It Up,Da Brat,rap,6.096666666666667,5.426666666666667
Venus In Furs,John Cale,,7.0,4.43
Idiot Country Two,Electronic,electronic,5.425,5.235
Spheric,Dementio13 Feat Pixieguts,,6.21,3.5
Do You Want To Make Me Hate You?,French Teen Idol,ambient,6.964179104477612,3.4291044776119404
Go Long,Joanna Newsom,folk,5.371052631578948,4.191157894736842
Maybe Tomorrow,Badfinger,rock,4.63,2.285
Time Is Ticking,Loose Ends,soul,5.835,4.6
"Good Friend, Yr Hunger",Castanets,folk,6.834375,5.117500000000001
Plethysmograph,Jello Biafra with The Melvins,punk,3.195777777777778,3.042222222222222
Hare in a pit,Monokrom,power noise,5.67,5.4
History to the Defeated,The Weakerthans,indie,6.47,1.95
If a song could get me you,german children's choir,piano,7.95,6.95
Lonely Child,Christina Perri,pop,7.265,5.595
Overjoyed (Cold Blue Remix),Solarsun,piano,6.375851851851852,4.5162962962962965
Tiny Silver Hammers (Part 2),Godspeed You! Black Emperor,post-rock,6.4724324324324325,2.4382432432432437
Courting Blues,Bert Jansch,folk,3.7226582278481017,2.9517721518987337
At The Foot Of Canal Street,John Boutté,happy,7.640000000000001,5.595000000000001
One Note Samba / Recado Bossa Nova (Medley),Leroy Holmes,bossa nova,5.402,3.784
This Masquerade (Remastered LP Version),George Benson,jazz,6.32,5.13
Immersion,Shoshannah,classical,6.195,4.93
Louco para chegar o carnaval,Los Panchos? Sí!,nu jazz,5.476,5.242
Sweet Sour,Band of Skulls,rock,4.709473684210526,4.540526315789474
Secretly Minnesotan,Tullycraft,summer,8.246666666666666,6.133333333333334
Untitled5,Lapsed,electronic,4.21,4.6
Jesus Jesus Koko Bop,PurrPurr,indie,6.685,4.815
The Adventure,Angels & Airwaves,alternative rock,7.081558441558442,4.394805194805195
Shades Of A Blue Orphanage,Thin Lizzy,classic rock,4.0285714285714285,3.7685714285714287
マメシバ,坂本真綾,anime,7.26,5.1000000000000005
Torture For Two,LAB,sad,2.0438135593220337,3.636949152542373
Come Closer,Maike von Bremen,,6.65,5.872
Suddenly,Billy Ocean,soul,7.453943661971831,4.6968309859154935
A Woman's Gift / Aishet Chayel,Shoshannah,ambient,5.08,3.5225
Get Your Self Up,KRS-One,,6.81,5.14
I gonna get the boy,G & V Jay,piano,4.0,5.7
Sooner Than Later,Drake,hip-hop,6.42,2.76
Needle and Haystack Life,Switchfoot,rock,7.57,6.1
七月の友だち,熊木杏里,easy listening,7.12,6.1
Endless Summer Nights,Richard Marx,soft rock,6.756515151515151,4.671515151515152
Breathing Bull,Woven Hand & Ultima Vez,rock,3.0,5.35
teddy bear,浜崎あゆみ,j-pop,5.194999999999999,3.2975
Almot iger a hajnal,Cawatana,neofolk,5.4,4.23
Burn the Witch,Radiohead,chamber pop,7.19,4.8
The Wake,Blue Velvet,,3.63,4.64
sonata Op.110 n.3 Do,Marzia Gaggioli,easy listening,5.75875,3.747500000000001
Doctor Told Me,J.J. Cale,blues,3.303333333333333,3.4233333333333333
Fair Weather Friends Freestyle,Daedelus,,6.8,4.05
Ruthless,B. Calloway,funk,5.88,4.05
From Rochdale To Ocho Rios,10cc,rock,5.1525,3.2075
Ne me quitte pas,Maysa,soundtrack,5.55225988700565,4.094293785310735
Naive,The Kooks,indie,6.716,4.534800000000001
I Can't Sleep,R. Kelly,soul,5.25,4.036666666666667
Andrea Loves Horses,Ghosts and Vodka,indie,8.0,4.38
The Lone Ranger,Quantum Jump,trance,5.67,4.513333333333334
Prïtourïtze Planïnata,The Bulgarian State Radio and Television Female Vocal Choir,,6.31,4.435
7th Phase Dub,Bluetech,psychill,2.58,1.625
The Coo Coo Bird,Clarence Ashley,country,6.72,4.86
Soliloquy of the Stigmatised Shepherd,The Ruins of Beverast,black metal,5.74625,4.882499999999999
Mighty Man,Mungo Jerry,rock,6.1789830508474575,4.945
Keep Playing That Rock 'n' Roll,Axe,,7.12,6.1
I do U,KingOfTheHill,rock,3.85,5.64
Manhattan,Scott Walker,avant-garde,4.707627118644068,6.001186440677966
temporary,Vladimir Shkatov,electronic,6.693333333333333,4.663333333333333
Graveyard,Nuclear Power Pants,halloween,1.5,2.675
EZ,Pete Yorn,indie,5.526048780487807,3.6460975609756106
25 years and running,The Tough Alliance,electronic,7.8,5.25
Волкодав,Мельница,folk,7.594950495049505,5.262970297029702
Wait for You,Hadouken!,new rave,7.666153846153846,4.029230769230769
George E. Porge,Les Claypool,,5.0,5.28
I've Tried,David Byrne,pop,7.81,5.33
Keep it 100,Bun B,hip-hop,5.1,4.09
Rocketship,Mötley Crüe,hard rock,3.85,5.64
Together for One Last Dance,Junior Senior,pop,6.35,4.761428571428572
The Avenue Q Theme,Company,broadway,6.305000000000001,5.755
Long Time Ago,Vain,rock,3.85,5.64
First Light,Racing Glaciers,british,3.1766666666666667,3.066666666666667
Karussell,Michael Rother,krautrock,5.641012658227849,3.666708860759493
Komm Doch Mit,Rosenstolz,german,5.83,7.27
Legions,Antimatter,progressive rock,2.353314606741573,1.6507865168539324
Supervillian Music,Chilly Gonzales,,6.3933333333333335,4.986666666666666
Soriya,Zen Lemonade,ambient,6.01,4.966666666666667
Recitar! ... Vesti La Giubba (I Pagliacci),Luciano Pavarotti,opera,5.0633333333333335,4.126666666666667
Bragi (Instrumental),Solefald,avant-garde,3.29,4.0
Woodpecker No.2,Merzbow,noise,6.8,4.05
A Marriage Made in Heaven,Tindersticks,indie,5.785714285714286,4.828571428571428
Let Me Entertain You,Robbie Williams,pop,6.853207547169813,5.557735849056604
La Topa Saray (Featuring Aynur Doðan),Sjahin During,,3.025,2.725
Delia Gonzalez & Gavin Russom / #5,DFA MIX,party,4.553333333333334,3.2666666666666666
Croatia,Leæther Strip,ebm,3.9466666666666663,5.09
I Will Never Be Untrue (live),The Doors,blues,5.715,3.995
Hope,Bauhaus,post-punk,6.79,4.612777777777778
Hello!,Explosions in the Sky,electronic,2.86,2.045
Canadian Girl,The Walkmen,indie,7.989999999999999,4.92
Day One,Gemma Hayes,folk,6.47,1.95
I Can't Make You Love Me,George Michael,pop,5.919458128078816,4.117339901477833
Fools Rush In (Kevin Shields Remix),Bow Wow Wow,new wave,3.954893617021277,2.601702127659574
To Die Is to Wake,Lake of Tears,doom metal,3.34875,3.24234375
Family,Cornelius,electronic,7.03,5.12
Bridge Song,Sports Analogy Judo,lo-fi,4.95,3.7
Samotność,O.S.T.R.,jazz,5.946666666666666,3.89
Romeo and Juliet,The Killers,indie rock,6.884027777777777,4.789722222222222
Muuri,Stam1na,finnish metal,5.19,4.9
Dumb It Down,Lupe Fiasco,hip-hop,5.335,3.7666666666666666
Håll ut,Lars Winnerbäck,pop,2.85,5.523333333333333
Lacrimae,Moby,electronic,5.1,4.77
Drink Malk,Ochre,electronic,2.582,2.668
Se På TV,Swåp,folk,3.3,4.78
Be My Yoko Ono,Barenaked Ladies,rock,7.386797385620914,5.467450980392157
First Impressions,Julia Nunes,electronic,5.614285714285714,4.534285714285715
Вальс,Дмитрий Максимачёв,acoustic,6.495,4.945
Nikola Tesla,Grand Pianoramax,jazz,5.88,4.05
'Cross the Green Mountain (From Gods And Generals Soundtrack),Bob Dylan,soundtrack,3.96,3.18
Losing My Insanity,Ari Koivunen,power metal,3.2300000000000004,5.213333333333333
Jealousy,Cary Brothers,indie,4.142740740740741,3.777703703703704
詩魔法: デモンジェル,志方あきこ & 霜月はるか,soundtrack,5.1378260869565215,4.4595652173913045
Snowflakes Catcher,Spherique,drum and bass,6.38,3.09
Melodious Prankstars,Violet Vision,electronic,5.0,5.28
Winter Vacation,Atlas Sound,shoegaze,6.46,3.82
Tragic Hero,Wynardtage,electronic,3.036666666666666,3.65
Pethadin Beats,Kaya Project,electronic,5.55,4.29
Now She Knows She's Wrong (Live),Jellyfish,indie,6.32,5.13
Is Donald Trump in the KKK?,Donald Trump,,2.75,5.75
Immer auf der Suche,Boehse Onkelz,hard rock,3.89,6.45
5 March,Nheap,electronic,3.7666666666666666,3.06
Walking In Memphis,Marc Cohn,rock,5.779999999999999,3.47952380952381
Want U,Lo-Fi-Fnk,electronic,7.635000000000001,4.805000000000001
Tell Me What You See,Morten Harket,pop,6.4975,5.5175
Golden Tanks,Cancer Bats,hardcore,7.57,6.1
Music,Cat Stevens,rock,7.065,3.5
Utrenja (Ewangelia),Krzysztof Penderecki,contemporary classical,3.4433333333333334,5.83
I Can't Say,The Trews,indie,4.12,4.003333333333333
St. Louise Is Listening,Soul Coughing,rock,5.255,5.408333333333334
Daughters,John Mayer,acoustic,6.536046511627907,3.4193023255813952
"Rachmaninov: Brooding (Duma), Op.8, No.3 - Brooding (Duma), Op.8, No.3","Rachmaninov, Sergey Vasil'yevich",,3.29,4.0
Down 2 Tha Last Roach,Eazy-E,hip hop,4.185,3.16
What’s Your Pleasure?,Jessie Ware,disco,6.48,4.24
Bobby,Youth Lagoon,indie,7.52,4.9
WET,LOSTinLALALAND,electronic,6.486666666666666,3.7316666666666665
"Dike, I'm Home",Motoi Sakuraba,,7.81,5.33
Rangoon [#][*],Cannonball Adderley,jazz,6.84,5.0
Theme From Shaft (vocal),Isaac Hayes,funk,3.24,3.33
Send In The Clowns,Cold,rock,4.42857142857143,3.627142857142857
Silver Shining Wheel,Reclaiming,dance,5.785,3.195
Saviour King,Hillsong,worship,5.039714285714286,3.695428571428572
The Sheik of Araby,The Beatles,rock,7.817567567567567,5.203918918918919
Mysterious,Jentina,hip-hop,7.005714285714285,6.0685714285714285
George Washington,Hope of the States,indie,7.187000000000001,4.541
Rockin' and Rollin',Gary Moore,classic rock,2.51,4.23
Je T'Aime...Moi Non Plus,Serge Gainsbourg & Jane Birkin,french,6.542536231884059,4.750434782608696
This Is Yesterday,Manic Street Preachers,rock,5.776887755102041,4.612091836734694
Prayer of Joy,Karunesh,new age,1.018571428571429,0.4342857142857143
Mary Ann,Regina Spektor,indie,7.18,4.550000000000001
Steelrose (remastered),Project Pitchfork,,3.59,4.5
An Oak Tree Stands Beside A Linden,I Can Make a Mess Like Nobody's Business,acoustic,6.613333333333332,2.4766666666666666
Mr. Soul,Pickin' On Series,country,3.05,3.05
No More Love,Righteous Boy,alternative,3.04,3.22
Hands Off She's Mine,The English Beat,ska,7.876666666666667,5.67
Alive with the Glory of Love,Say Anything,alternative,7.3,5.349916666666664
Hello Earth,Kate Bush,alternative,4.627227722772277,3.7295049504950497
Where Have I Known You Before,Return to Forever,jazz,6.47,1.95
Especially Me,Low,slowcore,4.16,2.845
Smith Chapel,David Grier,bluegrass,7.12,6.1
Stolen Moments 2 feat. Black Thought,Common,hip hop,5.88,4.05
Interstate Prelude,Pistol Annies,country,6.81,5.14
(You Make Me Feel Like A) Natural Woman,Bright,pop,6.84,5.0
Summer Love (Main Version - Clean),Justin Timberlake,pop,6.6000000000000005,5.1866666666666665
Winter Wonderland,Wurlitzer Band Organ Style 165,,5.67,5.4
A Hard Rain's A-Gonna Fall [Live],Bob Dylan,folk,3.1966666666666668,3.18
Deep Ridge,Ecco II: Tides of Time,trance,5.905,4.52
Not Capable of Love,The Ataris,rock,6.84,3.81
DJs,Sublime,ska,3.32,3.475
Water Curses,Animal Collective,experimental,7.710120481927712,5.680602409638555
I'm Gonna Take What He's Got,Etta James,soul,3.9725,3.9475
Die Ersten Werden Die Letzten Sein,Zann,german,3.4766666666666666,3.306666666666666
Der Schwarze Tod,Schwarzblut,electro,3.44,5.63
deluded and obscene,Misophone,indie,6.84,3.62
Candy,Ash,indie,6.6225,3.89
Innocence Of Sleep,Placebo,indie,4.04,3.755
Deambulation,Jack Arel,pop,5.635,6.22
Skin Deep,Melissa Etheridge,rock,6.835,4.81
Supa Solo (feat. Swings),G.NA,k-pop,5.940454545454545,6.482954545454546
Love Is,Azar Baksh,,5.642,3.978
Lonely Road,Barry McCabe,rock,3.1741584158415845,3.865841584158416
When We Were Lovers,Studio Killers,,2.67,4.37
Penetration,The Nefilim,gothic metal,3.523333333333333,4.36
