,track,artist,genre,valence_tags,arousal_tags,lyrics
2042,Day After Day,Hooverphonic,trip-hop,6.346666666666667,5.153333333333332,"She lives in a house That reflects her state of mind,mind Organised chaos In this labyrinth she hides,hides She got locked up years ago All these voices whisper All these voices whisper Whisper and whisper And day after day Marinated in wine and tobacco All these voices whisper All these voices whisper and Day after day After day Pink fluffy dinosaurs Are almost back in town,town Pulling all the strings That will finally bring her down,down She got locked up years ago All these voices whisper All these voices whisper Whisper and whisper And day after day Marinated in wine and tobacco All these voices whisper All these voices whisper and Day after day After day"
2043,Sick of You All,A7IE,ebm,3.1299999999999994,3.4400000000000004,"Blinded by so much fears, you hide yourself in a sea of tears You pray to the unknown, unable to find your own existence Your words, nothing but lies, i don't care anymore And what a shame to be human, what a shame to be like you I loose my faith about the human race Dear mankind, I'm just sick of you"
2045,I'm Kissing You,Desree,soundtrack,5.38125,3.615625000000001,"Pride can stand A thousand Trials The strong will never fall But watching stars without You My soul cried Heaving hard is full of pain Oh, oh, the aching 'Cos I'm kissing you, oh I'm kissing you Touch me deep Pure and true Gift to me forever 'Cos I'm kissing you, oh I'm kissing you Yeah hey Yeah Where are you now? Where are you now? 'Cos I'm kissing you I'm kissing you, ohh"
2046,Hipbone,Vondelpark,electronic,6.68,4.37,And you got it goin' And you got it goin' for you
2049,Come Alive,Mr. Scruff,acid jazz,6.5575,2.7700000000000005,"Seems like only yesterday Life belonged to runaways Nothing here to see, no looking back Every sound monotone Every color monochrome Light began to fade into the black Such a simple animal Sterilized with alcohol I could hardly feel me anymore Desperate and meaningless All filled up with emptiness Felt like everything was said and done I lay there in the dark And I close my eyes You saved me the day You came alive Still I tried to find my way Spinning now was end of days Burning like a flame behind my eyes Drown it out, drink it in Crown the king of suffering Prisoner slave to the disguise Disappear the only thing Bittersweet surrendering Knew that it was time to say goodbye And I lay there in the dark And I close my eyes You saved me the day You came alive No reason left For me to survive You saved me the day You came alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive I lay there in the dark And I close my eyes You saved me the day You came alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive Nothing wrong to give I can finally live, come alive You're laughing at me I can finally breathe, come alive I lay me down in the dark Open my eyes You saved me the day You came alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive, come alive Come alive"
2050,Breaking The Broken,Sparta,alternative rock,7.569999999999999,6.1,"On a holiday slow motion sets its pace And it makes me pray for Capricorn's sweet face Our lives get tangled up in progress Falling short on life's test When all that matters should be me and you You say it's not okay Despite our life you cannot stay You say you're not okay Romance postmarked holiday Well I can't explain how we made it this far And you should know, only you control my heart Feelings overshadow reason, blocks out everything When all that matter should be me and you You say it's not okay Despite our life you cannot stay You say you're not okay Romance postmarked holiday I wouldn't trade what I got Not for anything Not for anything I wouldn't trade what I got Not for anything Not for anything at all You say it's not okay Despite our life you cannot stay You say you're not okay Romance postmarked holiday On a holiday"
2051,Drive,B1A4,chill,2.58,1.625,"뜨거운 태양 아래서 그대와 나 나눴던 얘기 시간이 지나도 변치 말자던 뜨겁게 사랑했고 누구보다 행복했었던 추억들과 함께 이 길을 걷죠 We need a break now baby Let’s leave this place baby 준비물은 필요 없어 몸만 나오면 돼 너희 집 문 앞이야 기다릴게 자기야 어디든 떠나보자 다 내려놓고서 따스한 햇살 시원하게 불어오는 바람 I just want you to Feel this moment together girl Ooh baby 우리 함께하고 있는 이 순간 무엇보다 소중한 이 time I wanna drive with you girl 아스팔트 그 위를 yeah Wanna drive with you girl 뜨거웠던 그 여름 baby 그대가 기억나 태양보다 빛나던 환하게 웃던 네 얼굴 love you 1, 2, step 눈 깜빡 하는 이 순간 조차 네가 너무나 보고 싶어 바라보며 driving Oh my mistake 안전하게 모실게 my princess 꽉 껴안아 내 팔을 안전벨트 삼아 I wanna drive with you girl 아스팔트 그 위를 yeah Wanna drive with you girl 뜨거웠던 그 여름 baby 그대가 기억나 태양보다 빛나던 환하게 웃던 네 얼굴 love you Yeah 뜨거운 태양 빛이 정수리를 내리쫴 그 여름 우리 둘이 만났던 날 기억해 마치 아스팔트 위로 피어 오른 아지랑이처럼 우린 간질간질 사랑하고는 했지 눈 앞을 가려오네 눈부셔 마치 밀라노의 아침처럼 화려하고 달콤한 너와 나의 드라이브 Let’s keep it tight I wanna drive with you girl 아스팔트 그 위를 yeah Wanna drive with you girl 뜨거웠던 그 여름 Baby 그대가 기억나 태양보다 빛나던 환하게 웃던 네 얼굴 love you 뜨거운 태양 아래 그대와 나 나눴던 얘기 시간이 지나도 변치 말자던 뜨겁게 사랑했고 누구보다 행복했었던 추억들과 함께 이 길을 걷죠"
2052,Lullaby,Dixie Chicks,country,7.113846153846154,3.723269230769231," They didn't have you where I come from Never knew the best was yet to come Life began when I saw your face And I hear your laugh like a serenade  How long do you wanna be loved? Is forever enough, is forever enough? How long do you wanna be loved? Is forever enough? 'Cause I'm never, never giving you up  I slip in bed when you're asleep To hold you close and feel your breath on me Tomorrow there'll be so much to do So tonight I'll drift in a dream with you  How long do you wanna be loved? (Wanna be loved) Is forever enough, is forever enough? How long do you wanna be loved? (Wanna be loved) Is forever enough 'Cause I'm never, never giving you up As you wander through this troubled world In search of all things beautiful You can close your eyes when you're miles away And hear my voice like a serenade  How long do you wanna be loved? (How long do you wanna be loved?) (Do you wanna be loved?) Is forever enough, is forever enough? How long do you wanna be loved? (How long do you wanna be loved?) (Do you wanna be loved?) Is forever enough 'Cause I'm never, never giving you up How long do you wanna be loved? (How long do you wanna be loved?) Is forever enough, is forever enough? How long do you wanna be loved? (How long do you wanna be loved?) (Wanna be loved) Is forever enough? 'Cause I'm never, never giving you up  Is forever enough? 'Cause I'm never, never giving you up"
2056,Wait a Minute,The Pussycat Dolls,pop,7.354827586206896,6.29," Everybody listen all over the world I got a story 'bout my favorite girl, wait a minute Oh, my baby sexy for sure I had to have him when he walked through the door Wait a minute She was 'bout to drive me insane She come with drama while I'm giving her chains Wait a minute I'm focused, but I'm losing control He only wants me for my body, it's on now  Wait a minute, girl, why you do me like that? You take all my money, can't even call a player back So wait a minute Boy, why you tripping like that? You think 'cause you tricking, you get it just like that? Wait a minute  Minding my business, I was doing my dance (Go, girl) Got my attention, so I gave him a chance (Wait a minute) Did I mention he was buying the bar? (Yes he did) Gave him my number, he was trying so hard (Wait a minute) Bought me some things I didn't want, didn't need (Yeah) Droppin' his jeans like I'm supposed to drop to my knees (Wait a minute) Now he been blowing up my phone like he know me (Oh, no) Been leaving messages ""You know what you owe me"" Oh, no Wait a minute, girl, why you do me like that? You take all my money, can't even call a player back So wait a minute Boy, why you tripping like that? You think 'cause you tricking, you get it just like that? Wait a minute Girl, why you do me like that? You take all my money, can't even call a player back So wait a minute Boy, why you tripping like that? You think 'cause you tricking, you get it just like that? Wait a minute  What is your problem, daddy? Slow your roll Who you think you jiving? You're disturbing my flow (Wait a minute) Why you be bugging like I'm some kinda hoe? Got no more questions Now I want you to go So break (break)  Ba-da, b-b-ba-da B-b-ba-da B-b-ba-da B-b-ba-da Hey, let me talk to you for a minute Shut up, shut up I love the way you strut Girl, you already know But, I'm feeling like you don't want me You just after my dough Baby, please, I'm fine I'm not one of these hoes Chasing dreams and diamond rings So don't call me no more  Ah, ah, ah, ah (Hey, oh) Ah-ah, ah-ah Ah, ah, ah, ah (Hey, oh) Ah-ah, ah-ah  Wait a minute, girl, why you do me like that? You take all my money, can't even call a player back So wait a minute Boy, why you tripping like that? You think 'cause you tricking, you get it just like that? Wait a minute Girl, why you do me like that? You take all my money, can't even call a player back So wait a minute Boy, why you tripping like that? You think 'cause you tricking, you get it just like that? Wait a minute See, I don't want your money Yeah, I seen you rolling up here In your Cadillac (Wait a minute) But, I don't need all that It is a nice color though (Wait a minute, girl, why you do me like that?) What they call you, Mr. Tin man or somethin'? See, I don't want your cars (Wait a minute, girl, why you do me like that?) I don't want your jewelry You can't buy this So you can keep that (Wait a minute) Wait a minute... Uh, yeah, you can give me that back"
2057,Things Will Be Nice,Another Sunny Day,indie pop,4.926666666666667,5.083333333333333,"Do you know what you've done, girl? Thought it was just for fun, girl But now I realize that you really are the one, girl I thought it could be perfect I tried to show you respect"
2058,Sun in Your Eyes,Grizzly Bear,indie,7.19,4.8," You've fallen once you'll fall again, and lean on Your tired hands that crawl and grasp, the soft ground  By the look on your face You set out on a path Never to arrive By the look on your face The burden's on your back And the sun is in your eyes  Stretched out far and wide, the light that scorched the sand So bright so long, I'm never coming back  Every stone and every step, I won't recall Emptied of every thought, just soft ground  By the look on your face The burden's on your back And the sun is in your eyes Gone at last Stretched out far and wide, the light that scorched the sand So bright so long, I'm never coming back  It overflows, it overflows, It always runs It overflows, it overflows, It always runs Silver and silent Endless abundance overflows Silver and silent rushing on Endless abundance overflows Always surrounds you, always glows Look on your face Burden's on your back Sun is in your eyes  Stretched out far and wide, the light that scorched the sand So bright so long, I'm never coming back"
2059,Million Dollar Question,Radiohead,alternative,5.05,4.625," Was always waiting for the crush The car to drive right through the shops To call in sick and late at work And take a holiday  Was always tangled up in knots To keep myself from speaking up But no-one's listening anyway They're just trying to bribe me  And if it's alright, then what am I doing here? And if it's alright, this place is gassed by fear And if it's alright, I'll tell you, 'cause you never understand And if it's alright, I'll beg you, 'cause I'm a begging kind of man  Today I wrote a bad cheque Packed a bag and took a jet But no-one's looking anyway I hope they miss me  I just think maybe I'm making a mistake"
2062,Keys to the Kingdom,Linkin Park,rock,5.831714285714286,6.041714285714285," No control, no surprise Tossed the keys to the kingdom down that hole in my eye I'm my own casualty I fuck up everything I see, fighting in futility  We start the final war, tell me what's worth fighting for When we know there's nothing more We take the hand or fist just to sell ourselves for this The path we least resist  No control, no surprise Tossed the keys to the kingdom down that hole in my eye I'm my own casualty I fuck up everything I see, fighting in futility  I give you what you came for, this is not the same though Got a different method, but I still can bring the pain, so Y'all all get that same flow, I got that insane flow High as y'all can get, you're never really in my range though Yes, I'm half Anglo, half-fried panko All prime-time rhymer, let the bass bang low All you fucking lames go aiming at my name, know Careful what you shoot because you might hit what you aim for Careful what you shoot because you might hit what you aim for No control, no surprise Tossed the keys to the kingdom down that hole in my eye I'm my own casualty I fuck up everything I see, fighting in futility  No control, no surprise Tossed the keys to the kingdom down that hole in my eye I'm my own casualty I'm my own casualty  ""I'm not allowed to say certain things! AHH!"" Try and do... Try and do the other thing, real quick"
2065,In Concert,The Faint,indie,6.460000000000001,5.0925,"You sit outside in the dark And get nicked by the strobe light While we're playing indoors We play in a bar We play in a basement We play in a room where the mix isn't right The help at the door The age to get in The artist is smug They don't sound like they did We're ready to move The crowd is a stare If you've got things on your mind Shake them off! Yeah, that's why we have come to collect your bodies From your lovers, and pause all the suffering At least start pacing, yeah You're not on the list You paid to get in Your boyfriend is mad It was something you did In concert tonight The bass drum is quick If you've got things on your mind Shake them off! Yeah, that's why we have come to collect your bodies From your lovers, and pause all the suffering At least start pacing That's why we have come to collect your bodies From your lovers, and pause all the suffering At least start pacing, yeah!"
2068,Rental Car,Beck,rock,7.053035714285714,5.219285714285715, Hey now girl what's the matter with me We're on a back road something to see Straight as a razor kicking the dust Digging thru ditches and falling to rust  Taking me far Far as a rental car can go  Hey now girl at the end of the road Down where the reaper is walking alone Singing a death knell Clapping along At the end of the night There's a road we'll be on  Taking me far Far as a rental car can go  Straight as a razor kicking the dust Digging thru ditches and falling to rust Taking me far Far as a rental car can go
2072,Holy Dances,Beach House,dream pop,6.709729729729729,4.25018018018018," In the night I called your name Heart of mine One letter at a time I'll be found in a Land of savages Ah...  Maybe you don't know What you've got Spent your money On the desert lot Holy dances and Acronyms for her  Bury your maps They'll take all Your pots and pans Cross all your hands One finger at a time You'll be found in a Land of savages Baby you don't know What you've got Husk to hide And I know you're not Spending money on a desert rose Holy dances and acronyms, for bones"
2077,Things You Call Fate,Sondre Lerche,singer-songwriter,6.309182389937106,3.348867924528302,"I find it hard, hard to let go And you are entitled to know You have brought nothing else but bliss A great deal of frustration Voluntary occupation Driving me insane and off the wall And we were free to choose each other Now it seems like something other Have you placed me where I stand? We turned caring, like a mother Afraid to lose each other It got us this far Now problems are: I have no bags to pack No suitcase waiting in the hall You have no make-up No stockings in my drawer Oh, how did we forget? Could we forget? It's easy to learn if you never regret When you live in paranoia And you know she's got you, oh yeah You can't leave until you know the truth So for months you're going nowhere Until you seize the day and place yourself Behind the steering wheel Oh you can't act like you don't want to The opposite of what you planned to You can watch the ships when they're abroad Become a joke when people see you 'Cause it's enough to please you We got this far Step out of the car I have no bags to pack No suitcase waiting in the hall You have no make-up No stockings in my drawer Oh, how did we forget? Could we forget? It's easy to learn if you never regret We'll never learn in the future This is it, seemingly I am sure I know we haven't been together now It wasn't meant to be this way So we'll give it days and days And we'll try to make it easy now Once I believed we could approach this Now I have faith placed in the things you call fate In the things you call fate In the things you call fate"
2079,Horror Business,Misfits,horror punk,2.4738461538461536,2.5373076923076923," Too much horror business Driving late at night Psycho '78 My bathroom is new You, you don't go in the bathroom with me Psycho '78 12 o'clock, don't be late All this horror business My mirrors are black You don't go in the bathroom with me  With you I'll put a knife right in you I'm warning you I'll put a knife right in you I'm warning you I'll put a knife right in you  Too much horror business Driving late at night Psycho '78 My bathroom is new for you You don't go in the bathroom with me Psycho '78 I'm talking 'bout 12 o'clock, don't be late 'Cause there's all this horror business My mirrors are black for you You don't go in the bathroom with me With you I'll put a knife right in you I'm warning you I'll put a knife right in you I'm warning you I'll put a knife right in you  I'm warning you I'll put a knife right in you I'm warning you You! Nobody can do what I can do"
2082,Alva,Hagalaz' Runedance,folk,6.566666666666666,4.566666666666666,"Sweet laughter fills the air tonight A journey has begun To fantasy forests, where wishes come true Where animals talk and legends live Little leaf boat in the moonbeam glides A crystal palace in sight Loveliest girl barefoot into the grass leaps Joy of the elven world greet them from me Oh, Alva, winds singing mild ""Grace to the fairies for the elven child"" May the North-star be your guide May it shine upon you bright Hear the language of the woods Seek the treasures of the hidden realm You enchant us with your loving smile May the magic ever dance in your heart"
2083,Ohio (Come Back to Texas),Bowling for Soup,pop punk,7.455897435897435,5.28923076923077," She said she needed a break A little time to think But then she went to Cleveland With some guy named Leland That she met at the bank There's nothing wrong with Ohio Except the snow and the rain I really like Drew Carey And I'd love to see The Rock 'n Roll Hall of Fame  So when you're done Doing whatever And when you're through Doing whoever You know Denton County Will be right here waiting for you  Come back to Texas It's just not the same Since you went away Before you lose your accent And forget all about The Lone Star state There's a seat for you at the rodeo And I've got every slow dance saved Besides the Mexican food sucks North of here anyway I think I made a mistake It's not that easy to take She went to make a deposit Then she cleaned out her closet Guess I'll sit here and wait For her to come back home (I wish she'd come back home) It shouldn't take very long (So long, so long) I bet she misses the sunrise And Mrs. Baird's fruit pies (But I could be wrong)  So when you're done Doing whatever And when you're through Doing whoever You know Denton County Will be right here waiting for you  Come back to Texas It's just not the same Since you went away I bet you missed your exit And drove right on through the Lone Star state There's a seat for you at the rodeo And I've got every slow dance saved Besides the Mexican food sucks north of here anyway Troy Aikman wants you back Willie Nelson wants you back NASA wants you back And the Bush twins want you back Pantera wants you back And Blue Bell wants you back I got a premonition I'm taking a petition And the whole state's gonna sign  Come back to Texas It's just not the same Since you went away Before you lose your accent And forget all about The Lone Star state There's a seat for you at the rodeo And I've got every slow dance saved  Come back to Texas It's just not the same Since you went away Before you lose your accent And forget all about The Lone Star state There's a seat for you at the rodeo And I've got every slow dance saved Besides the Mexican food sucks North of here anyway Besides the Mexican food sucks North of here anyway Besides the Mexican food sucks North of here anyway, yeah"
2084,Everest,Ani DiFranco,folk,3.34,1.405,"From the depth of the pacific To the height of everest And still the world is smoother Than a shiny ball-bearing So i take a few steps back And put on a wider lens And it changes your skin Your sex and what your wearing Distance shows your silhouette To be a lot like mine Like a sphere is a sphere And all of us here Have been here all the time Yeah we've been here all the time You brought me to church Cinder blocks, fluorescent light Yeah you brought me to church At seven o'clock on sunday night And the band was rockin' And the floors were scrubbed clean And everybody had a tambourine So i took a deep breath and became The white girl with the hair And you sat right beside me While everybody stared And through the open window I think the singing went outside And floated up to tell All the stars not to hide 'cause by the time church let out The sky was much clearer And the moon was so beautiful That the ocean held up a mirror As we walked home we spoke slowly Yeah we spoke slow and we spoke lowly Like it was taking more time Than usual to choose Words to go With your squeaky sandal shoes Like time is not a thing That's ours to lose From the height of the pacific To the depths of the everest..."
2085,Simply Beautiful,Al Green,soul,6.225982142857143,4.011160714285715,If I gave you my love I tell you what I'd do I'd expect a whole lotta love outta you You gotta be good to me I'm gonna be good to you There's a whole lotta things you and I Could do Hey hey Hey hey hey Simply beautiful simply beautiful simply Beautiful Simply beautiful simply beautiful simply Beauti.. Simply beautiful Simply beautiful Simply beautiful Simply beautiful What about the way you love me And the way you squeeze me Hey Hey simply beautiful hey And when you get right down it And the love is getting you through it Simply beautiful 
2090,Solitary Refinement,Daylight Dies,doom metal,3.5582608695652174,2.764782608695652,Distant voices clash In this crowded room Words fade to din Here with you Distant gazes cross This empty room And each moment aching Here with you Where I only feel more alone
2094,Bossk on a Segway,MC Chris,nerdcore,6.72,4.86,"Don't mess with the best White vest got the Glock B-O-double S-K press play for the rock Press pause for applause Cause of awe and the shock Ram through the treetops Throw 'em in the cell blocks See, I like to wrangle Wookiees Cause I do not battle 'bots I work them then I cut them I do not collect their tops I leave their domes alone See scalping is for clone Like the baby Boba did You know his papa was a mold And so I was foretold Beyond my own machinations With the hunters guild kill my father cause I hate him Kill my siblings in the crib didn't phase me a bit Why you hatin' a bitch, what you waitin' for, snitch? I lick my lizard lips on a six six six I stack it full of Wookiees and I get rich quick I'm just an opportunist on the hunt is where I do this We're gonna move this through this with a morbid to-do list (what?) The haters hate me I pass them by I'm rollin' rollin' On my segway The haters hate me I say goodbye I'm rollin' rollin' Rollin'... rollin'... Okay, the cookies I bake And the wookiees I trade I'm Rogue Squadron 64 cause I keep getting played Millenium Falcon fucked my shit Fett's setting tricky traps That shit is wiki-wack Like callin' appetizers apps See, things were going good New hunters getting gains New sects get inspect On the planetary plains I didn't betray a Fett I had hubris and I loved it But I was a bounty Boss soon to be bounty comet Ran across some relevant Wookiee intelligence Location and whereabouts Of Chewbacca's relatives A double crossing Wookiee With a name that's vaguely french Locked me in a locker Then he freed his Wookiee friends I incite a prison riot They perverted my Pup The Wookiees took control And their captors were crushed The rebellion bound beasts Had me cornered and callous Haven't seen this much fur Since ""Debbie Does Dallas"" The haters hate me I pass them by I'm rollin' rollin' On my segway The haters hate me I say goodbye I'm rollin' rollin' Rollin'... rollin'... I'm a lizard let loose On a wicked rap groove And I'm sayin' ""fuck you"" In my yellow jumpsuit I'll trap a chump foo' With the killer Kung Fu Girl, troopa true drew When I kick it old school x2 The haters hate me I pass them by I'm rollin' rollin' On my segway The haters hate me I say goodbye I'm rollin' rollin' Rollin'... rollin'..."
2096,Jacob Green,Johnny Cash,country,4.784000000000001,3.5500000000000003,"Jacob Green got busted for possession Next morning early he appeared in court But he was sent to jail to wait to be trialed at some later date Next morning early, there came a sad report At the jail they took away his clothes to shame him And to make sure Jacob Green had no pride left They cut of all his hair today they found him hanging there Afraid to face the day he killed himself It happened yesterday and if you turn your head away Somewhere in some dirty hole the scene will be rerun Not only Jacob Green, but many more you've never seen It could be someone that you love gets done Like Jacob Green got done It could be someone that you love gets done Like Jacob Green got done Jacob's father hired a team of lawyers Inspections and long inquiries were held The sheriff then retired and the papers said two guards were fired They put a brand new coat of paint on Jacob's cell But like a tomb that looks so white and shiny Inside you'll find corruption never seen And somewhere out there tonight in a dirty cell without a light There will be locked up another Jacob Green It happened yesterday and if you turn your head away Somewhere in some dirty hole the scene will be rerun Not only Jacob Green, but many more you've never seen It could be someone that you love gets done Like Jacob Green got done It could be someone that you love gets done Like Jacob Green got done"
2098,Only Him or Me,Townes Van Zandt,folk,5.194050632911393,3.112025316455696," Don't go saying I'm leaving you I'm thinking I never got close enough to stay Time runs in and then runs out Starts again and it's always been that way You're gonna drown tomorrow If you cry too many tears for yesterday Tomorrow's half of all you've got Treat him good 'cause when I'm gone, he'll stay  I won't be forgetting you And you won't be forgetting me, I know With memory comes a summer cloud Rains her sweetness down to me below Well, I'll see you like you look right now Maybe wonder why I had to go But Heaven is the way she is And rain falls and rivers flow  So here's to feeling good And here's to feeling bad Here's to being thankful Sorry for the pleasures that we had And autumn days and window panes God forgive us if you feel deceived The clock don't know you like I do It's only him or me you got to believe"
2099,She Don't Use Jelly,The Flaming Lips,indie,6.944339622641509,4.753962264150943, I know a girl who thinks of ghosts She'll make you breakfast She'll make you toast But she don't use butter And she don't use cheese She don't use jelly Or any of these She uses Vaseline Vaseline Vaseline  And I know a guy who goes to shows When he's at home and he blows his nose He don't use tissues or his sleeve He don't use napkins or any of these He uses magazines Magazines Magazines Magazines  I know a girl who reminds me of Cher (Reminds me of Cher) She's always changing (She's always changing) The color of her hair (Color of her hair) But she don't use nothing That you buy at the store She likes her hair to be real orange She uses tangerines Tangerines Tangerines Tangerines Tangerines Tangerines Tangerines
2103,Glory Bound,The Grass Roots,pop,5.17,6.59,"All the sun on the outside Doesn't touch what I feel within When I've got you beside me I'm reachin' out for the rainbow's end You get to me and give me a feelin' that's comin' on Gettin' stronger and stronger Glory bound to that everlastin' feelin' Glory bound, Lord, I ain't never, never comin' down, oh no It's five o'clock in the mornin' I'm lookin' out on a sky of gray I don't care, let the rains come If I'm with you it's a sunny day You make me feel so close to Heaven Whenever I'm beside you Glory bound to that everlastin' feelin' Glory bound, Lord, I ain't never, never comin' down I need the comfort I see in your smile I need the touch of your hand (Hey, hey, hey) Come on and bring out the best in me, girl Don't you know that you can I'm glory bound to that everlastin' feelin' Glory bound, Lord, I ain't never, (Never) never comin' down now Glory bound (Yeah) to that everlastin' feelin' (good Lord) Glory bound, Lord, I ain't never, (Never) never comin' down now Glory bound to that everlastin' feelin'"
2106,The Fate of the Human Carbine,Cat Power,singer-songwriter,4.0,2.68,Thinks of money all the time Doing it to annoy her She's on his conscience day and night So he acts like her employer They all come and peep through a hole in the wall Keep the bastards guessing He likes to take the long way home It's another fine decision From six to seven he'll be all alone So he turns on televison Doesn't even notice as the hours roll by Gets lost inside the screen Watches the film about the evening sky It was someone else's dream All come peep through a hole Keep the bastards guessing All come and peek through a hole in the wall Just to watch his heart undressing They all come and peep through a hole in the wall 'Cause you look so impressive
2109,Wind(terlude),Blu,hip-hop,5.21,4.25,"Must have been some karma from the second verse of Up All Night One minute loving life now all we do is fuss and fight You fucking right I'm fucking pissed, I'm fucking right You fucking his right? You fucking right? Next thing you know she gone, that's how you know she wrong, months Ago she wouldn't sleep alone Now she don't even speak on phones, to me it means that shes in peace But uhh... to each is own Treat her like meat and bones, kisses and reads her poems Looking to clean her loans, why you clinging on? Used to think that home is where heartbeat is, it's never where the art-ist is So she teases, teaches the old dog new tricks, Kathie Lee & Regis Co-sign a new whip, happy just to be with Classy as a drink, ink pen-speration, been a minute since I kicked some new shit Pink lips to patience?"
2111,Take Comfort,The Cooper Temple Clause,alternative rock,5.45,3.335," To think I showed such promise, such potential as a lover But I guess I had my hands full with myself without another To occupy my fancies to take root amongst the woods Hell, I should have known I'd never come up with the goods I never could  I will laugh and I will cry And I'll take comfort in that someday I shall die  I've said and I've done things in my time and make you shiver I've spent time with wistful eyes just staring at the river In the end I couldn't even find the words she wanted me to say In her heart she knows she never knew me anyway What can I say?  I will laugh and I will cry And I'll take comfort in that someday I shall die   I will laugh and I will cry And I'll take comfort in that someday I shall die Take for instance if you will a person you don't care for Not someone you hate, just someone you turn off the phone for Spare a thought for them because no matter how much they whine and they moan There's not a bad thing you can say about them they've not said When they're alone Pick up the phone  I will laugh and I will cry And I'll take comfort in that someday I shall die I will laugh and I will cry And I'll take comfort in that someday I shall die"
2112,Another F.U. Song,Reel Big Fish,ska,8.178421052631577,5.981315789473685,"Hey, kids, it's time to use the F-word! Fuck (fuck, fuck, fuck) living, fuck dying Fuck laughing, fuck crying Fuck cursing, but mostly fuck you Fuck love, hate, and friends Fuck following trends Fuck this song, can't wait 'til it ends Fuck everything But fuck you the most Fuck everyone But fuck you the most With a big rusty pole Or a splintery post Yeah, fuck you the most Fuck you Fuck old school, fuck new school Fuck not cool, fuck too cool Fuck hip and ironically lame Fuck giving advice Fuck trying to be nice Fuck you and you know who you are Fuck everything But fuck you the most Fuck everyone But fuck you the most With a big rusty pole Or a splintery post Yeah, fuck you the most Fuck you, fuck you, fuck you, fuck you Fuck you, fuck you, fuck you, fuck you Fuck you, fuck you, fuck you Fuck yeah, fuck you! Fuck you"
2114,In The New Year,The Walkmen,indie,6.157254901960784,5.832745098039216,"Oh, I’m still living At the old address And I’m waiting on the weather That I know will pass I know that it’s true It’s gonna be a good year Out of the darkness And into the fire I tell you I love you And my heart’s in the strangest place That’s how it started And that’s how it ends Well I know you’re with me It’s a point of pride And it’s louder than lightning In this room of mine Oh, I’m just like you I never hear the bad news And I never will We won by a landslide Our troubles are over My sisters are married to all of my friends Yeah, that’s how it started You took your sweet time And I waited by without complaint Til all the pipe dreams made me insane So it’s all over It’s all over anyhow You took your sweet time Finally, I opened my eyes My friends and my family They all ask me one thing “How long will you ramble” How long will you stay with me The snow is still falling I’m almost home I’ll see you in the new year"
2116,Drums And Boys,Honey is Cool,indie pop,5.456666666666667,5.906666666666666,"Nikodemus, here's the truth I've put a spell and thats on you You make my whole world true I've done mine, now its up to you Compared to me you are a voyager Show me your strength Show me your fist There's an awful crowd of humans out there Nothing I have ever missed Get it on; They've got us a nice room Here put it on They've got us a fresh room here How sweet You bought a t-shirt with a monkey on it for me Meija, Meija One day came down from the sky above To find me left alone in the bushes Behind your home - what a coincidence! Do it now My lips are sealed Eyes are searching, bodies stiff Please try me I've got yours revealed .. why if, just if {I met a man, he lives in the sand I fell in love I live in a hole I took a trip I started to hit - cherish them old - They made us a goal} Nikodemus, here's the truth I've put a spell and thats on you I dig you Now your dance is art You're a rocker, break my heart!"
2119,Vapours,Islands,indie pop,7.45,4.19,"Hope I ventilate The vapours might take a sec The vapours might make you wet Well I hope I satiate Home, I entertain Hoping you get dancing feet Hoping that you like a beat And I hope you don't complain It's some baseline in your mind It's the sexy way to cry You know I've had my share of doubt Until I saw the vapours in your eyes So watch me ventilate Knock you off your feet where you stood You'd keep dancing if you could Well I hope I'm understood Tears rolling down your face The vapours all up in the place Guess I'm alive today At least while I ventilate It's the baseline in your mind It's the sexy way to cry You know I've had my share of doubt Until I saw the vapours in your eyes"
2121,Subway,Yeah Yeah Yeahs,indie,1.9466666666666663,2.54," I lost you on the subway car Got caught without my metro card I waited and I waited for the express train Wanna catch up with you, wherever you are  I waited and I waited I waited and I waited I waited and I waited I waited and I waited And it was hot And when it stopped It was metal on the mental It was somethin' in my heart It was metal on the mental It was somethin' in my heart My heart  Got on the train and I took a seat Thought, 'Why are these people all watching me?' Caught my reflection in the subway car Thought I'd look at you, whoever you are  I waited and I waited I waited and I waited I waited and I waited I waited and I waited And it was cool And when it stopped It was metal on the mental It was somethin' in my heart Metal on the mental It was somethin' in my heart Well, I got, I got, I got, I got Got off, got off on you Well, I got, I got I got off, got off, got off, got off on you Well, I got, got off, I got Got off, got off, got off on you I got, I got, I got Got off, got off, got off on you  It was metal on the mental It was somethin' in my heart It was metal on the mental Some somethin' in my heart"
