,track,artist,genre,valence_tags,arousal_tags,lyrics
2112,Brenda's Got a Baby,2Pac,rap,3.696363636363636,3.4075757575757577," Brenda's got a baby Brenda's got a baby  I hear Brenda's got a baby, but Brenda's barely got a brain A damn shame, the girl can hardly spell her name ""That's not our problem, that's up to Brenda's family"" Well, let me show you how it affects our whole community Now Brenda really never knew her moms And her dad was a junkie, puttin' death into his arms It's sad, 'cause I bet Brenda doesn't even know Just 'cause you're in the ghetto doesn't mean you can't grow But oh, that's a thought, my own revelation Do whatever it takes to resist the temptation Brenda got herself a boyfriend Her boyfriend was her cousin, now let's watch the joy end She tried to hide her pregnancy, from her family Who really didn't care to see, or give a damn if she Went out and had a church of kids As long as when the check came, they got first dibs Now Brenda's belly's gettin' bigger But no one seems to notice any change in her figure She's twelve years old and she's havin' a baby In love with a molester, who's sexin' her crazy And yet and all she thinks that he'll be with her forever And dreams of a world where the two of them are together Whatever, he left her and she had the baby solo She had it on the bathroom floor and didn't know, so She didn't know what to throw away and what to keep She wrapped the baby up and threw him in a trash heap I guess she thought she'd get away, wouldn't hear the cries She didn't realize how much the little baby had her eyes Now the baby's in the trash heap, bawlin' Mama can't help her, but it hurts to hear her callin' Brenda wants to run away Mama say ""You makin' me lose pay There's social workers here every day"" Now Brenda's gotta make her own way Can't go to her family, they won't let her stay No money, no babysitter, she couldn't keep a job She tried to sell crack but end up gettin' robbed So now, what's next? It ain't nothin' left to sell So she sees sex as a way of leavin' hell It's payin' the rent, so she really can't complain Prostitute found slain, and Brenda's her name She's got a baby Baby Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby? Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby? Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby? Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby? Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby? Don't you know she's got a— Don't you know she's got a— Don't you know she's got a baby?"
2113,Rime of the Ancient Mariner,Iron Maiden,metal,7.226551724137932,4.886206896551724," Hear the rime of the ancient Mariner See his eye as he stops one of three Mesmerises one of the wedding guests Stay here and listen to the nightmares of the sea  And the music plays on, as the bride passes by Caught by a spell and the Mariner tells his tale  Driven south to the land of the snow and ice To a place where nobody's been Through the snow, fog flies on the Albatross Hailed in God's name, hoping good luck it brings  And the ship sails on, back to the north Through the fog and ice and the Albatross follows on   The Mariner kills the bird of good omen His shipmates cry against what he's done But when the fog clears, they justify him And make themselves a part of the crime Sailing on and on and north across the sea Sailing on and on and north 'til all is calm  The Albatross begins with its vengeance A terrible curse, a thirst has begun His shipmates blame bad luck on the Mariner About his neck, the dead bird is hung  And the curse goes on and on and on at sea And the thirst goes on and on for them and me  ""Day after day, day after day We stuck nor breath nor motion As idle as a painted ship upon a painted ocean Water, water everywhere, and all the boards did shrink Water, water everywhere nor any drop to drink""   ""There,"" calls the Mariner, ""There comes a ship o’er the line But how can she sail with no wind in her sails and no tide?"" See... onward she comes Onward she nears, out of the sun See, she has no crew She has no life, wait but there's two  Death and she Life-in-Death They throw their dice for the crew She wins the Mariner and he belongs to her now  Then... crew one by one They drop down dead, two hundred men She... she, Life-in-Death She lets him live, her chosen one   ""One after one by the star-dogged Moon Too quick for groan or sigh Each turned his face with a ghastly pang And cursed me with his eye Four times fifty living men And I heard nor sigh nor groan With heavy thump, a lifeless lump They dropped down one by one.""  The curse it lives on in their eyes The Mariner he wished he'd die Along with the sea creatures But they lived on, so did he  And by the light of the Moon He prays for their beauty not doom With heart he blesses them God's creatures all of them too  Then the spell starts to break The Albatross falls from his neck Sinks down like lead into the sea Then down in falls comes the rain, hahaha   Hear the groans of the long-dead seamen See them stir and they start to rise Bodies lifted by good spirits None of them speak and they're lifeless in their eyes  And revenge still is sought, penance starts again Cast into a trance and the nightmare carries on  Now the curse is finally lifted And the Mariner sights his home Spirits go from the long-dead bodies Form their own light and the Mariner's left alone   And then a boat came sailing towards him It was a joy he could not believe The Pilot's boat, his son, and the Hermit Penance of life will fall onto him  And the ship, it sinks like lead into the sea And the Hermit shrieves the Mariner of his sins  The Mariner's bound to tell of his story To tell this tale wherever he goes To teach God's word by his own example That we must love all things that God made  And the Wedding guest's a sad and wiser man And the tale goes on and on and on and on"
2115,White Freckles,Ariel Pink,experimental,2.58,1.625,"She got them at the tanning salon (White freckles) Dark stencil stickies, let's get it on (White freckles) Taches de rousseur blancs et noirs (White freckles) Bar-B-Cutie, where'd you get those (White freckles) Gucci Gucci, means the black stilettos (White freckles) She got them at the tanning salon (White freckles) White freckles baby White freckles in the palm of your hand (White freckles) Dark stencil stickies, let's get it on (White freckles) She got them at the tanning salon (White freckles) Taches de rousseur blancs et noirs (White freckles) Bar-B-Cutie, where'd you get those (White freckles) Gucci Gucci, means the black stilettos (White freckles) F-f-f-freckles baby Freckles, freckles, where'd you get those freckle stencils? Did you paint them on? White freckles, white freckles It’s on the DL tip and guaranteed to blow your mind it’s such a simple DIY Ohhh, white freckles, white freckles Ohhh, white freckles, white freckles Freckles, freckles, where'd you get those freckle stencils? Did you paint them on? White freckles, white freckles Sun tan at the beach, wash your face off with a rag White freckles are so rad Ohhh, white freckles, white freckles Ohhh, white freckles"
2118,Blood Bank,Bon Iver,indie,3.473684210526315,2.2907236842105263," Well, I met you at the blood bank We were looking at the bags Wondering if any of the colors Matched any of the names we knew on the tags You said ""See, look it, that's yours Stacked on top with your brother's See how they resemble one another's Even in their plastic little covers?""  And I said I know it well That secret that you know That you don't know how to tell It fucks with your honor And it teases your head But you know that it's good, girl 'Cause it's running you with red  Then the snow started falling We were stuck out in your car You were rubbing both my hands Chewing on a candy bar You said ""Ain't this just like the present To be showing up like this?"" As the moon waned to crescent We started to kiss And I said I know it well That secret that we know That we don't know how to tell I'm in love with your honor I'm in love with your cheeks What's that noise up the stairs, babe? Is that Christmas morning creaks?  And I know it well I know it well And I know it well I know it well And I know it well I know it well And I know it well I know it well"
2119,He's Building a Swamp,Ed Harcourt,indie rock,1.715,1.805,He don't live in the city He don't live in a town He lives close to the woodland Building a swamp in the dirty ground So watch me crawl Break down the door I'll nail you to the wooden floor Love won't crane it's ugly neck Yeah love just wastes his time Screaming as the woodpecker pecks Building a swamp and out of his mind So watch me crawl Break down the door I'll nail you to the wooden floor I hear the violence that dwells in me My heart is heavy but it never bleeds Jumped down the hole and he's never coming back Sick yellow twisted black ashes of the shack I hear the violence that dwells in me My heart is heavy but it never bleeds Jumped down the hole and he's never coming back Sick yellow twisted black ashes of the shack He don't live in the city He don't live in a town He lives close to the woodland Building a swamp in the dirty ground So watch me crawl Break down the door I'll nail you to the wooden floor I hear the violence that dwells in me My heart is heavy but it never bleeds Jumped down the hole and he's never coming back Sick yellow twisted black ashes of the shack I hate the violence that dwells in me My heart is heavy but it never bleeds Jumped down the hole and he's never coming back Sick yellow twisted black ashes of the shack Living in a burnt out cadillac Sleeping in a sack Never leaving a track Well never be exact...
2120,Linnuton puu,Anna Puu,pop,5.244,2.808,Nauruasi vailla Olen se linnuton puu Lehtiä täynnä Linnuton puu Lämpöäsi vailla Olen vain ylpeä kuu Loistavan kylmä Ylpeä kuu Jos sinun rakkautesi Tulee ja asuttaa aution puun Jos tulet oksalleni Annan sun levätä vierelläni Sanojasi vailla Olen vain suunnaton tie Ilman viittaa Suunnaton tie Tekojasi vailla Olen se savinen maa Ilman viljaa Savinen maa Jos kerrot rakkautesi Niin perille löytävä on tämä tie Jos tahdot oksalleni Niin kasvatan viljavan paikan Jossa linnuton puu Linnuton puu ottaa varsillensa Jos kerrot rakkautesi Niin perille löytävä on tämä tie Jos tahdot oksalleni Niin kasvatan viljavan paikan Joss linnuton puu Linnuton puu ottaa varsillensa Sinut asumaan
2122,t,iamamiwhoami,electronic,5.470941176470588,3.9892941176470593," A backwards march My back against Meadows of fear Where it all began And there’s a hunt For they seek the whom And the purest of hearts Let their spirits be consumed  There’s a new world laid at your feet We build an army from nothing We raise our children to the beat of its comforting pounding  A forward talk Solely against Old ways and means We’re not like them, nesu I’m on a hunt To find the cure And before I depart Into the deepest blue  Behind all insecurity there is a wall of assurance She is her own worst enemy She fights her battles for no one There’s a new world laid at your feet We build an army from nothing We raise our children to the beat of its comforting pounding  Let it sink in for a new beginning You know better now Water fills her lungs and she’s inhaling You feel better now Underneath the stars, her body sinking You do better now A heavy sigh then not a sound   We have no lives to sacrifice She makes us sing Dampens the cries If there’s a want For something new You might find me at the start Or where it ends for you  Let it sink in for a new beginning You know better now Water fills her lungs and she’s inhaling You feel better now Underneath the stars, her body sinking You do better now A heavy sigh then not a sound"
2123,Weniger Ist Mehr (Remix),Eins Zwo,rap,6.21,3.5," Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr!  Darf's 'n bisschen mehr sein, gnädiger Herr? Auf keinsten, denn bisher ist ja weniger mehr Paradebeispiel ist unser Pärchen hier: Er Tuningexperte, sie menschgewordene Douglas-Filiale Er liebt sein Auto und sein' Dobermann Sie liebt pinke Schminke, hippen Lippenstift Und sie liebt sein Tatoo auf'm Oberarm Aber ihr Macker ist im Grunde beschissen dran Weil bis jetzt den Letzten immer die Hunde gebissen haben Und während wir im Nightliner mit dem Brot tourten Leiht einer seiner Jungs ihm Geld für Schroth-Gurte Für die Alufelgen und für'n Sportlenkrad Für die ganzen Onkelz-Platten und die neue Tankard Ich denk grad wie sein teurer Polo inzwischen rostet Dabei sein ist alles, auch wenn's 'n bisschen kostet (Ach du Schalke! Weniger ist mehr!)  Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr! Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr!  (Weniger ist mehr!)  Mein Sohn du erstaunst mich Weil irgendwie taugen deine Plastik-Snare-Sounds nich' Du matscht alles zu, indem du niedliche Loops verplemperst Aber irgendwie hemmt das Aufgrund von schlapper Kapazität den Sinn deines Samplers So jetzt pass mal auf: Ey DJs und MKs pullern sich in die Pampers vor Lachen Weil sie stundenlang Gags über deine schwachen Tracks machen Wir wollen die Beats (was) trocken und zeitlos Kein Kopp nickt für die Optik Kein Mensch kommt für die Lightshows Aber solange weniger mehr bleibt Werd ich euch trübe Tassen Noch üben lassen  Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr! Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr!  (Weniger ist mehr!)  Aber du bist trotzdem immer platt, weil unser kleiner Nimmersatt Ja kein' blassen Schimmer hat Geschweige denn Durchblick, den nur ich krieg' wie Röntgen Es ist ja nicht so, dass wir dir deinen Rausch nicht gönnten Aber wenn sich deine Jungs mal ein' anstecken Dann gibst Du Dir drei Trips und rauchst 'n Planschbecken So zum Einschlafen darf 'n bisschen mehr sein, denkste Etwas nicht zu bekommen sind anderer Leut's Ängste Dein Stolz bringt der tägliche Gang zur Sparkasse Leider führt dein Holzweg in eine Sackgasse Dass Du Deinen Wohlstand erst schnallst, wenn er Dir fehlt, ist irgendwie lustig. (Weniger!) Schlussstrich!  Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr! Ich will kein' guten Willen, ich will Rückgrat sehen Dabei sein ist nicht alles, wenn wir das Glücksrad drehen Barfuß oder Lackschuh, Foulspiel oder fair Sekt oder Selters... Weniger ist mehr!  Mehr ist weniger! Dieser Reim hier geht an alle Freizeitlegastheniker!"
2125,Coming Home,Richard Hawley,british,7.265,4.035,"Going to the station, ticket in my hand Gonna see my lady, think she'll understand, my lord Walkin to the river, take my rocking chair Let that feeling overtake me, drift away from here, my lord I think I'm coming home to you, my lord I think I'm coming home, my lord Got a situation, blowin' in my head Got a short time to stay here, long time to stay dead, my lord Goin' to the station, it's time for me to go Don't think that I will miss you, when that whistle blows, my lord I think I'm coming home to you, my lord I think I'm coming home, my lord I think I'm coming home, my lord Don't know if it's the force, or the situation But something just bother's me Don't know if I can make it Somewhere else Goin' to the river, take my old chair Let that feeling overtake me, drift away from here, my lord Drift away from here, my lord Drift away from here, my lord Drift away from here, my lord"
2126,Rottweiler Blues,Warren Zevon,progressive rock,2.513333333333333,3.3233333333333333," Got a Glock in the bedside table Machine gun leaning by the bedroom door Kevlar vest in the closet Well, I wear it when I go to the store  Shadows on the window Rustling in the hedge Faces at the peephole Footsteps on the ledge  And if you come calling He'll be mauling with intent to maim Don't knock on my door If you don't know my rottweiler's name, yeah  Halogen lights in the driveway Guardian Angels living next door One hundred pounds of unfriendly persuasion Sleeping on the Florida porch  Slackers in the market Bangers in the mall Skinheads on the golf course Hunting for their balls If you come calling He'll be mauling with intent to maim Don't knock on my door If you don't know my rottweiler's name   Well, he's dreaming about an intruder or two And the promise of burglar blood And he's yearning to chew on a gangster tattoo And to hear the proverbial sickening thud  Shadows on the window Rustling in the hedge Faces at the peephole Footsteps on the ledge  Well, if you come calling He'll be mauling with intent to maim Don't knock on my door If you don't know my rottweiler's name If you come calling He'll be mauling with intent to maim Don't knock on my door If you don't know my rottweiler's name"
2127,Body Ache,Britney Spears,dance,6.64,6.3375," I wanna dance 'til my body ache A little bit longer Turn you on, make you radiate a little bit stronger I wanna dance 'til my body ache Show you how I want ya, show you how I want ya Show you how I want ya, show you how I want ya 'Til my body ache  On a whole 'nother level You got a one way ticket I got you out on the curb You wanna kick it, kick it Start up a riot, riot We going downtown I'm all up on ya, on ya You want it don't ya, don't ya?  I wanna dance 'til my body ache A little bit longer Turn you on, make you radiate a little bit stronger I wanna dance 'til my body ache Show you how I want ya, show you how I want ya Show you how I want ya, show you how I want ya 'Til my body ache I know you feel my fire Draw you into my flame Tonight we take it higher What I got ain't no game Won't stop 'til you breathe heavy There won't be no turning back I'm all up on ya, on ya You want it don't ya, don't ya?  You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache You make my body ache  I wanna dance 'til my body ache A little bit longer Turn you on, make you radiate a little bit stronger I wanna dance 'til my body ache Show you how I want ya, show you how I want ya Show you how I want ya, show you how I want ya 'Til my body ache 'Til my body ache"
2128,It's True,New Buffalo,indie,6.55,3.52,Five o'clock There's coffee cups and magazines You're breaking up I hold the phone right to my ear I'm sick of saying I wish you were here I got myself into this mess I chose to wear this stupid dress My memory's no good for me There's one place where I want to be You are you are you are you are It's true it's true it's true it's true You are you are you are you are It's true it's true it's true it's true One million people with one idea To get the hell right out of here You've packed your car You've packed brain With things to lose And things to gain I see you now you're sitting there With crumpled dreams and messed up hair It's black and blue It's black and white It's exactly what I want tonight You are you are you are you are It's true it's true it's true it's true
2133,Ooops,808 State,electronic,6.181304347826088,4.447391304347826," Ooops, alright I'll come over And pour myself over you Jars of fun! Exciting stories I'll make you forget  Tickle you a little bit Seduce out your good temper I'll shine all over I'll cook my best dish for you But then it's my turn  I want all your adoration Dog! I own you Sit down fool You own me I'm yours I'm the sun I'll shine all over you Grab the rays Sugar Ooops, alright I'll come over And pour myself over you Jars of fun! Exciting stories I'll make you forget I'll make you forget"
2136,Hide And Seek,Imogen Heap,indie,5.644881889763782,3.765511811023622," Where are we? What the hell is going on? The dust has only just begun to fall Crop circles in the carpet, sinking, feeling Spin me 'round again and rub my eyes This can't be happening When busy streets amass with people Would stop to hold their heads heavy  Hide and seek Trains and sewing machines All those years They were here first  Oily marks appear on walls Where pleasure moments hung before The takeover, the sweeping insensitivity Of this still life  Hide and seek Trains and sewing machines Oh, you won't catch me around here Blood and tears They were here first Mmm, whatcha say? Mmm, that you only meant well? Well, of course you did Mmm, whatcha say? Mmm, that it's all for the best? Of course it is Mmm, whatcha say? Mmm, that it's just what we need And you decided this? Mmm, whatcha say? Mmm, what did she say?  Ransom notes keep falling out your mouth Mid-sweet talk, newspaper word cut-outs Speak no feeling, no, I don't believe you You don't care a bit, you don't care a bit Ransom notes keep falling out your mouth (Hide and seek) Mid-sweet talk, newspaper word cut-outs Speak, no feeling, no, I don't believe you (Hide and seek) You don't care a bit, you don't care a, you don't care a bit (Hide and seek) You don't care a bit, you don't care a bit (Hide and seek) You don't care a bit, you don't care a bit, you don't care a bit"
2140,Fire Escape,Foster the People,acoustic,6.68,1.81," I like to stick to walls Observing conversations, lifting them when they fall I am a fire escape, My spine is made of iron, my heart pumps out old red paint  Save yourself, save yourself, yourself Save yourself, save yourself  I see the seasons change All the young faces come and replace the dying ones Sit out on Lexington and Vine All the pimps and prostitutes wave you down at stopping signs  Save yourself, save yourself, yourself Save yourself, save yourself  Los Angeles, I've been waiting for you To pick yourself up and change The city you've made on this ocean of sand Was founded on liars and self-made men I've watched the dreamers find their legs And I've seen the ones that come get reduced to bones and rags 'Cause I am a fire escape My spine is made of iron, my heart pumps out old red paint Save yourself, save yourself (Save yourself) Save yourself, save yourself"
2142,Marilyn,Bat for Lashes,dream pop,2.912368421052632,1.5400657894736844, See your face at night Touch you black and white You're a silver screen Visual balladry Wanna move in the dark Play the part Put your star in me Visual balladry  Holding you I'm touching a star Turning into a Marilyn Leaning out of your big car Holding you I'm touching a star Stay the night if you think you know Think you know what you're good for  See your face at night In forever light You're a silver beam Visual balladry Wanna move in the dark Play the part Put your star in me Visual balladry Holding you I'm touching a star Turning into a Marilyn Leaning out of your big car Holding you I'm touching a star Stay the night if you think you know Think you know what you're good for  Holding you I'm touching a star Turning into a Marilyn Leaning out of your big car Holding you I'm touching a star Stay the night if you think you know Think you know what you're good for Holding you I'm touching a star Stay the night if you think you know Think you know what you're good for
2145,Howl,Black Rebel Motorcycle Club,rock,5.03236641221374,4.2636641221374045,"You try so hard to be cold, you try so hard to not show I give you nothing to doubt and you doubt me I give you all that I have but you don't see Now I know that my eyes must close here Every word seems to feel like you don't care But I know that you're so confused and afraid I just want to be one true thing that don't fade I don't wanna give up tomorrow I just can't understand why we're going on You try so hard to be heard, you try so hard to not hurt I give you nothing to doubt and you doubt me I give you all that I have but you don't see Now I know that my eyes must close here Every word seems to feel like you don't care But I know that you're so confused and afraid I just want to be one true thing that don't fade I don't wanna give up tomorrow I just can't understand why we're going on I don't wanna be sad, I don't wanna be sad I don't wanna be scared, I don't wanna be scared I don't wanna decide, I don't wanna decide I see the road is hard, I see the road is hard I won't wait for you in silence, I won't wait for you in silence I won't wait for you in silence, I won't wait for you in silence"
2146,Coming Down,Daniel Ash,ambient,3.15,3.32,"You look so good When you're coming down Like a rocket to the moon When you're coming down I want your spirit When you hit the ground Well, it's six in the morning And I'm feeling so good Ain't got no clever words no more So I won't be misunderstood You look so good When you're coming down Sometime I got the blackest spirit Wants to hold you down But the diamonds in your heart Don't worry won't let you down You look so good When you're coming down When you're coming down When you're coming down"
2147,Saturday Night Of The Living Dead,Calabrese,horror punk,1.1266666666666667,2.043333333333333,"(Now what is the force of the Anti-Christ, which in the last of these days has the greatest appeal to the lust of the flesh. There's no doubt whatsoever. It's something called Rock N' Roll music.) Black is back and love is dead Nothing left and that's okay I know the world is a grave Even in her own death She still smokes her cigarettes I know she can't taste a thing Saturday night of the living dead Our eyes roll back, deep inside We got a plan now for you, baby Your guts are what I’m craving Saturday night of the living dead We get ourself tattooed With images of death You know the wicked never rest We'll listen to the music That no one seems to care It's our life and yes we're dead Saturday night of the living dead Our eyes roll back, deep inside We got a plan now for you, baby Your guts are what I’m craving Saturday night of the living dead Whooaahh Hey Hey Hey Hey (4x) Saturday night of the living dead Our eyes roll back, deep inside We got a plan now for you, baby Your guts are what I’m craving Saturday night of the living dead Whoahhh Whoaahh Whoahhh"
2151,Call That Love,Boz Scaggs,rock,2.7425,3.395,Well there's a fire up the road burning about five foot three I feel the heat all the way down here so she's getting to me It's coming on strong like a beautiful bolt from the blue She puts the heat in my Havana the bee in my boogaloo (Call that love) I call it lighting up the grid (Call that love) I call it blowing off the lid (Call that love) I call it brimstone lightning Soul uptightening Cos that's what it is It's like you don't know what it is till you open up a bottle of wine It's some well kept secret that was waiting there all the time She's raging through my main frame burning out my circuitry And there's a full blown Frankenstein monster waking up in me (Call that love) I call it burning down the main frame (Call that love) I call it speeding up the end game (Call that love) I call it running in the red Sitting on a powder keg Cos that's what it is Lord how can this be.. All of this for me Call it dreams on fire Call it heart's desire It's a lowdown feeling The best that you ever had It's no sign from above It's called love sweet love Well you can call it what you want to But don't try to understand (Call that love) Call it rocking my world (Call that love) I call it lightning bolts (Call that love) Call it turning the key (Call that love) Just you and me (Call that love) Call it cooking on the range (Call that love) Mmmm getting signal again (Call that love) Is it too soon to know (Call that love) Well maybe so (Call that love) (Call that love) Beaming on broadband (Call that love) Drowning on dry land (Call that love) Call it getting through (Call that love) Call it me and you (Call that love) Mmmm call it getting down Mmmm going to town
2152,Relax My Beloved,Alex Clare,dubstep,6.135,4.444999999999999," Relax my beloved, don't worry for me Don't shed a tear for me, always be near for me Be confident my love, don't bow you head for me Promise you'll smile for me, don't ever cry for me You know these walls they may fall down But I'll still hold on to you At heights higher than you'd imagine me too  Then maybe again we would weep like we've done a thousand times before Don't turn your back on me or shout as you walk out the door  Be still my heart, I'm only a moment away In the next room or at the break of day And I would walk once again to see your face again And I'd hear every word you'd have to say  Then maybe again we would weep like we've done a thousand times before Don't turn your back on me or shout as you walk out the door, no no no no Then maybe again we would weep like we've done a thousand times before Don't turn your back on me or shout as you walk out the door, no no no no no Ooh, then maybe again we would weep like we've done a thousand times before Don't turn your back on me, or shout as you walk out the door Then maybe again we would weep like we've done a thousand times before Don't turn your back on me, or shout as you walk out the door, no no no no no no"
2153,Destinazione paradiso,Laura Pausini,pop,7.1895522388059705,4.492686567164179,"In questo girotondo d'anime Chi si volta è perso e resta qua Io so per certo amico Mi son voltato anch'io E per raggiungerti ho dovuto correre Ma più mi guardo in giro e vedo che C'è un mondo che va avanti anche se Se tu non ci sei più Se tu non ci sei più E dimmi perché In questo girotondo d' anime Non c'è un posto Per scrollarsi via di dosso Quello che ci è stato detto E quello che ormai si sa E allora sai che c'è C'è che c'è, c'è che prendo un treno Che va a paradiso città E vi saluto a tutti e salto su Prendo il treno e non ci penso più Un viaggio a senso solo senza ritorno Se non in volo Senza fermate nè confini Solo orizzonti neanche troppo lontani Io mi prenderò il mio posto E tu seduta lì al mio fianco Mi dirai destinazione paradiso Paradiso città"
2156,Await Lightning,Amusement Parks On Fire,shoegaze,7.439285714285714,4.746428571428571, It’s impossible I’ll take the road I came from Noise on the phone New boys to give the girls a ride home  The light’s on Your life won’t Become the first and last one  Yeah you’re dead alone New boys to give the girls a ride home  Time won’t become Much more than a waste of earth’s sun The fire’s forever more How long’s it gonna burn the world for?  The light’s on Your life won’t Become the first and last one Yeah you’re dead alone New boys to give the girls a ride home  The light’s on Your life won’t Become the first and last one The light’s on Your life won’t Become the first and last one
2157,Letter to Raoul Peck,Black Eyes,experimental,3.45,5.35,"Tomorrow is darkness joy Today we're avoiding The question thinking Its (play play play) all (play play play) Disconnected (play!) Screaming I was only Screaming stupid sound and Screaming with one voice we Leave out everything This city's burning burning While we're screaming This city's burning burning While we're boring This city's burning burning The cars are closing in This city's burning burning Our lips are just opening It feels like you're stuck with your head in a tire It feels like you're stuck with your head in a tire It feels like you're stuck with your head in a tire It feels like you're stuck with your head in a tire This one says watch it burn Playing at apathy One-sided fire With one dimension This one says burn it down Playing at unity One-sided politics Sell boring records cause your Vision's too cloudy, cloudy and your Vision's too cloudy, cloudy and your Vision's too cloudy, cloudy and our Versions are too clear And I can't see past the next five minutes And I can't see past the next five spins It feels like your stuck with your head in a tire (Burning for want of a real fire) It feels like your stuck with your head in a tire (Burning for want of a real fire) It feels like your stuck with your head in a tire (Burning for want of a real fire) Burning for want of a real fire"
2161,Unlit Hallway,Sun Kil Moon,indie,7.363333333333334,3.706666666666667,"Walking down the unlit hallway of life, there's hope I know There's an angel, she follows me, follows me close, she touches my shoulder Sings words so clear they bring comfort to my ear She guided me home Breathe, my love Wake, my love Hold me, my love Looking out into the skyline today, how will we ever stay? Composed, her smile, her soul rising for miles, soul's rising for miles Looking out into this morning she left, how will we ever rest? Staring at the ground, we spread her around, they spread her around Breathe, my love Wake, my love Hold me, my love Coming in the haunted city at last, my heart beat fast Down Kearny, down Pine, down Stockton, down Hyde, she followed me home And I found you there asleep in my chair, I found you there And I feel you near like you are still here, I feel you near Breathe, my love Wake, my love Hold me, my love Breathe, my love Wake, my love Hold me, my love"
2162,Control Freak,Recoil,electronic,4.553428571428571,6.008285714285713,"A girl who can't shake off the smell Of a man she met but didn't know well She thinks she feels him in her skin She thinks she sees his sideways grin She sees him on the street by chance Follows him as if entranced Gets on a train that he gets on A girl like this she is possessed She sits two seats behind his own Can hear him sigh, a little moan She wonders what he's thinking of As he removes his right hand glove She notices his hand is strange As if the bones were rearranged She thinks of what she'll say to him She hears it playing deep within You're all I need to get high The man jumps to his feet just then Slips out the train and 'round a bend She almost loses sight of him Shuts her eyes, thinks of his skin She catches up just as he goes Into a bar and down below To where cases of wine are stacked There is no light, it's nearly black You're all I need to get high He turns around to face her then His right hand seems to claw the air She doesn't know why she came here She doesn't know what possessed her Sweat's running down her spine But then he breaks into a smile That lights up his whole face And then he starts to laugh and laugh, and laugh And then he says, ""I've thought about you Since that day we met but barely spoke"""
2165,Anyone Who Had A Heart,Dusty Springfield,pop,5.745714285714285,4.567142857142857,"Anyone who ever loved Could look at me And know that I love you Anyone who ever dreamed Could look at me And know I dream of you Knowing I love you so Anyone who had a heart Would take me in his arms and love me, too You couldn't really have a heart And hurt me like you hurt me And be so untrue What am I to do? Every time you go away I always say ""This time it's goodbye, dear"" Loving you the way I do I take you back Without you I'd die, dear Knowing I love you so Anyone who had a heart Would take me in his arms and love me, too You couldn't really have a heart And hurt me like you hurt me And be so untrue What am I to do? Knowing I love you so Anyone who had a heart Would take me in his arms and love me, too You couldn't really have a heart And hurt me like you hurt me And be so untrue Anyone who had a heart would love me, too Anyone who had a heart Would surely take me in his arms and always love me Why won't you, yeah Anyone who had a heart would love me, too, yeah Anyone who had a heart Would surely take me in his arms and always love me Why won't you, yeah"
2168,Silhouette (feat. Ellie Goulding),Active Child,dream pop,4.226666666666667,2.716666666666667," Giving this world everything I've got Running through the woods, running through these shots Trying to survive a day And all I want is that you extend your hand to me  Sitting outside waiting for the words to come Living my life trying to do what's right In the hope of a better day And all those words you wrote me brought me to my knees  But all I'm saying is You, you'll never be alone You, you'll never be alone You, to be alone You, hope you find your way home  Sitting outside waiting for the world to call Living my life trying to do what's right In the hope of a better day And all I want is that you extend your hand to me  Oh Show me where it hurts And will you make it okay? Tell me that you'll stay Even when I'm far away My voice will carry through Until the end, it's me and you We can make it if we try But all that I'm saying is You, you'll never be alone You, you'll never be alone You, to be alone You, hope you find your way home  You're never gonna be alone You're never gonna be alone"
